p_f,α_cp,κ_upper,μ1,ψ_E,ψ_P,ψ_Q,ω,ϵ,GDP_1st,GDP_2nd,GDP_3rd,GDP_4th,Gini_I_1st,Gini_I_2nd,Gini_W_1st,Gini_W_2nd,U_1st,U_2nd,FGT_1st,FGT_2nd,carbon_conc
0.6643775183887618,0.9373976582264103,0.043525314683454164,0.30330765986362046,0.06937379679133703,0.3787051937501582,0.2392458366412116,0.835194761102341,0.036051020105237606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.1903204485102514,0.7696762281929774,0.016908892489980936,0.160876896443262,0.07468008318585394,0.36355899403841024,0.23054895683667329,0.4288722727653185,0.022006361566864654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6853811010100379,0.6831678366307816,0.027719892311561408,0.2761189166582783,0.006935947548619319,0.18259341893722236,0.007016635017377882,0.6432832575863529,0.08804677176186117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9670508915087783,0.8744289722685055,0.005688700977263972,0.328967567102699,0.06571254855590425,0.4059578056823875,0.1788092470359369,0.15431873209148755,0.09938278150426313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.7076347995200416,0.719620546097309,0.006483968837400675,0.1614486294557318,0.0308981564723423,0.4156008280800725,0.23877597551924454,0.8752085165201741,0.07407562161705263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.4904570529682168,0.9573315118643205,5.233084068104677e-5,0.3162141527403864,0.009094075323678437,0.20731994954033972,0.41724554405880443,0.5018510860201909,0.06577164895493515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6500189040713672,0.9706519198386135,0.023008442154733688,0.0797440700204971,0.0014070324838043567,0.16633422743314705,0.42395091959369086,0.7748905574227652,0.03064413535124974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.23772851389361827,0.5197076386296333,0.02178077568723232,0.20069108679547312,0.03905198226126722,0.07134041307217205,0.435454161091588,0.40336791746280154,0.07463524395670985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.2750859240590481,0.8653092091296636,0.004107939796872194,0.15235005086060963,0.0967241678314883,0.05646025454830071,0.4298625666293932,0.3926070800246805,0.06339319016254973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.19491811762288036,0.6395359490096593,0.01783127685289795,0.08321386916790491,0.034109561175171575,0.16816555620838203,0.012815900435193055,0.7308218104888443,0.09819470212683155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.7307893754921265,0.6538396178940155,0.0060257147904275365,0.026434084209967026,0.04573759397949853,0.3817109030913336,0.1312876179406489,0.3443873562551746,0.00987390328349069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.2512600828763239,0.8005457943546586,0.04005402226777381,0.2254602256933359,0.02598745234609779,0.05541894231790701,0.01070458557377728,0.8916489449040268,0.07496728207370484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9820136726666071,0.5037141234795424,0.000788864642453048,0.023139137725972092,0.050058542465833016,0.3916316300124888,0.4364867871696972,0.15703586471017675,0.05640891902839206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.7958910597351823,0.5759891344602561,0.038179392218735765,0.37901269225424733,0.0725598776961995,0.3727763154051205,0.2522197200884582,0.3234483834589946,0.037166871708731224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.14332870008048287,0.9579312767016644,0.021966899434822953,0.040332293129326874,0.0943256323867224,0.2903383191047431,0.06036214052730801,0.734891375082057,0.04555107165176031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8915805977175023,0.48245994909050804,0.006999239371226884,0.2680871610544711,0.046902043538273014,0.18987616393399886,0.032893548002616554,0.4415420474474771,0.09515757273824996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.31856906580012695,0.6404739028257427,0.0354496003130764,0.3431329049099121,0.08561979980549256,0.2332100978823395,0.03539939400742902,0.6628135195961792,0.07390423819163304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5546867221214936,0.5541871048506081,0.04140835362855835,0.3627820913299605,0.03665313018168147,0.28242233993211224,0.24622344843412552,0.3631694521428128,0.07616548047346948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6761487392763136,0.7511478116385621,0.017638608214555925,0.37407677237455217,0.0975919962126614,0.33432011339180867,0.08355741416320289,0.41186939319053534,0.04221389001934969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8871612665163459,0.7584255537523907,0.04416469359284187,0.3625486741265812,0.020472052343618236,0.12780966666674648,0.3750052421283605,0.23931027479637887,0.06719522850668318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.7837734778152569,0.9988105891816955,0.0026402115034398262,0.14111435287817958,0.05405867749497189,0.10523844074796675,0.2970476761189749,0.5483786060959628,0.05861057539954387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.27157329855694995,0.4721433206189811,0.038070468425173185,0.2636237077824119,0.012894982262127576,0.4629924396295395,0.4229998803878503,0.25288704230827364,0.047903904858449475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
