p_f,α_cp,κ_upper,μ1,ψ_E,ψ_P,ψ_Q,ω,ϵ,GDP_1st,GDP_2nd,GDP_3rd,GDP_4th,Gini_I_1st,Gini_I_2nd,Gini_W_1st,Gini_W_2nd,U_1st,U_2nd,FGT_1st,FGT_2nd,carbon_conc
0.5216120105299753,0.9424363796644084,0.019542645951519843,0.14029087458728845,0.019886390205779248,0.09145593196954059,0.09536232291844214,0.5707289122294106,0.03091532556754222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.18248644702798306,0.7693626265756407,0.013922748730851604,0.33893493507666383,0.05536179166235411,0.1332530552195534,0.40640385297812415,0.8716998782861516,0.03858948253634985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.7098692972279942,0.5191883007938299,0.043414000980940226,0.06487964678632109,0.05965642638532767,0.32763872679486733,0.17908311547971476,0.4607500524684326,0.0023560439073539046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.4506444802068837,0.42629145514153965,0.02313038275308608,0.17183575877153795,0.04557617840850155,0.4848202228835237,0.16701828556716156,0.0712183923356738,0.030444906426647312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0319855925005672,0.6003918074413502,0.02801061390104393,0.20885541410958847,0.06944869710878081,0.24578017860598228,0.4209449017849246,0.0835280259061129,0.08038772154673858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6082938281459039,0.8457886838789699,0.03421368980573663,0.07712002798804338,0.04355130195857661,0.3871703222621682,0.44217895205338775,0.12785962841751924,0.0950627355154749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9002574813045913,0.4914378128354146,0.02167485507446387,0.24055039792691055,0.01828401757659224,0.15772181334582547,0.2320665863722238,0.45466615338408,0.07327084613025135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.030966642861017236,0.5820005900682205,0.04988429418511261,0.1774709791980721,0.05355766124865045,0.3180406428394673,0.28714103173266003,0.5690162066519883,0.0033600940640165972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.3933300773604238,0.5772542906132969,0.0007334805171798153,0.034549534430081394,0.0470127276698158,0.24909763582506395,0.1739664383467054,0.8968849848498903,0.02336537140266398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.14091403867604266,0.9409995170464311,0.004736762770322875,0.33307671795083654,0.09412094697536116,0.4893062320535884,0.30873960741705475,0.6910180471771853,0.029531401942903546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.15313467265222486,0.5388431100151658,0.031507452295776166,0.2954458026874655,0.019338172622550637,0.2879769347244618,0.47633656678556063,0.4708606550311767,0.0761545190784344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.3503216911108301,0.8751230709707996,0.014833728032535774,0.24092767728407238,0.09376522323350403,0.1975594608970629,0.3266540154174808,0.06216942060122939,0.050914361765131144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6627539658692145,0.8494504220615466,0.0009852674713465113,0.16372762630596327,0.08351834617939033,0.31609204313798817,0.22284945413739343,0.41028383488914905,0.03488824796393122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.22429297077991003,0.5150585557003756,0.026979001680285913,0.21822111373813793,0.05734174632643199,0.43509621515707825,0.400386786887818,0.18160421466700566,0.04386927684658778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5345310649714174,0.536015665936528,0.015253769517268218,0.15535805796495072,0.08395558690921784,0.3378940950400916,0.29386651354588206,0.8672389587005668,0.024582711884166025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.17223576879392924,0.4763681320557109,0.04397521189954836,0.05838615873680541,0.07550369775939103,0.4137608090618247,0.009565442695556677,0.16915606008839612,0.08616048296365252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5057128893489132,0.4255548164634074,0.036244128871158084,0.3421549639861612,0.009786248846645147,0.36620315061326075,0.43445592339169753,0.46564995466765247,0.05999952567860256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.7654304400349854,0.7970988230198359,0.040891024460139855,0.2089964521487879,0.07669428653005722,0.001597209152400632,0.4563090724003221,0.1007928907153236,0.023076563454702766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.2196421716984513,0.78039803028726,0.03904907588395546,0.386442463418323,0.07830900426507398,0.2830399984413811,0.36957361687981344,0.5197980881111973,0.023854496347319575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.3925616602710442,0.6026327981050489,0.037413960663551585,0.3061016252562843,0.07075736914261511,0.23543607397972896,0.42816416099516835,0.8999455022773903,0.07369797380942392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.7344930853366936,0.8064635906555202,0.03667004072606483,0.1896716215428796,0.0019816376690540874,0.16273345307870601,0.06095574532851849,0.9205346481609918,0.05380768914687617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.3683841233597027,0.559740155062392,0.02855318317154782,0.006511824318446964,0.027698122749964443,0.3838976902267519,0.045951014677671244,0.49122286916580776,0.08684374929431644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.19717578159275578,0.466018040645246,0.03332864015822055,0.28588102529636267,0.059992237125178496,0.0031123403996770756,0.21685654875523977,0.40220482161860893,0.025676184627572426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5456206584317667,0.468718107145607,0.02623015572002653,0.37906245614690365,0.03734615550712107,0.03444613563994903,0.3147066554326887,0.1893982306685429,0.06139783414741882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.48685724606675057,0.8406735258790972,0.004097043408759773,0.2034775096764174,0.08444764882456861,0.15117045113690494,0.20578936145976964,0.29794912089395675,0.029197652516249624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.2984675327244872,0.7211922305189757,0.01124225346880612,0.03372750294414767,0.09067811142195081,0.10173608954871502,0.01913314369769178,0.7441296936904084,0.02907952128903162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.16226684895712598,0.9246570441101297,0.04938616992986232,0.26672405484716005,0.08233636376064518,0.03305038641891446,0.1360799076806994,0.762279106666398,0.045676299615801524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8435786633992144,0.6606995729120108,0.014772266173360955,0.3319457653675292,0.03936614305829231,0.2269046797408198,0.04546732082754748,0.17348568537223477,0.00021120224951142664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
