p_f,α_cp,κ_upper,μ1,ψ_E,ψ_P,ψ_Q,ω,ϵ,GDP_1st,GDP_2nd,GDP_3rd,GDP_4th,Gini_I_1st,Gini_I_2nd,Gini_W_1st,Gini_W_2nd,U_1st,U_2nd,FGT_1st,FGT_2nd,carbon_conc
0.38675741181523365,0.5251386178382983,0.008065528306712649,0.22328972664563304,0.012308467334845606,0.37941604469171936,0.26872812729713047,0.19123609833812266,0.08355387735866082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9235099956474869,0.5049666885640082,0.0478712763454722,0.13427062341659915,0.04843068591964094,0.2525113530820792,0.2957976484086861,0.8153185818748053,0.08781966354567651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.7370318910814875,0.9314576975141066,0.013752225899356721,0.2688977786207279,0.07257758527637852,0.16852297400963767,0.14043823586884163,0.03997629138615637,0.05320614209328478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8865028930275496,0.7603072393916941,0.034239950062038976,0.29164575330603326,0.08619294116761379,0.4196870597049601,0.22943377024588085,0.6572591523660712,0.002745880066841994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.2788649970572975,0.454205579495624,0.04974695522917775,0.37679995928113774,0.05699146275236732,0.2707451851609133,0.4636466552537584,0.6455266819707396,0.003961619361276476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.41005064353845416,0.8625790427599966,0.02934137628053129,0.1656809461249182,0.002960597549667362,0.2557187271929614,0.0008189296193906661,0.6497859750411709,0.09310876103813857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.27805752073011925,0.8833698460836524,0.03415409133763398,0.31415342555958037,0.08343925665597247,0.10084341683033442,0.3895446520635173,0.5632758922564743,0.008239265989668827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6360145815994479,0.9991486683830993,0.009007180812049327,0.14533494528630403,0.041312346307836256,0.4119388678914439,0.20770462744461574,0.6753778225059417,0.04965374017465418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.7901376846745227,0.7682854988392556,0.006402251530925488,0.16825846758076907,0.061380289881111716,0.3582144018944899,0.201002045405218,0.661864196805776,0.026984200069358533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.2035304458464575,0.6657113968842703,0.01988405735048924,0.16427639372242142,0.03369485067078145,0.16211852652998782,0.03481956249590931,0.17239474420469814,0.06644341055763879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.20998969471140577,0.9666759829996704,0.03552266543114282,0.22211027656278948,0.03846015107809232,0.3047035658592671,0.08684881410928325,0.17530787746664458,0.09001606690949977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8324101858864389,0.9157684597242266,0.032703322505219456,0.05609862510140276,0.018244604096645977,0.2111945223001252,0.08227754538907116,0.6166225548062026,0.0798645843838468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.012060059145006963,0.4509730095480072,0.02166989889898103,0.22360938723037407,0.006710187772860918,0.17794228202062806,0.21589160411999378,0.1607510886466641,0.08228690092836745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.18077725654746737,0.9984351094091859,0.04692490931179238,0.2938068554207171,0.056334941790601036,0.14014570459668016,0.1931646770492253,0.3006165049398372,0.06323856357266447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6761821158197826,0.7934889426791849,0.02347404505848918,0.02848089269758281,0.003868731990583252,0.29009899066542977,0.08594470413999415,0.2442487149675821,0.07491627727156319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
