p_f,α_cp,κ_upper,μ1,ψ_E,ψ_P,ψ_Q,ω,ϵ,GDP_1st,GDP_2nd,GDP_3rd,GDP_4th,Gini_I_1st,Gini_I_2nd,Gini_W_1st,Gini_W_2nd,U_1st,U_2nd,FGT_1st,FGT_2nd,carbon_conc
0.3559509526723651,0.9412460406181185,0.04710212002165762,0.1679023651467789,0.05186943747759781,0.4387587795768895,0.2828915169497941,0.3918276028129824,0.01526181388038924,0.001371137690544071,0.00111472903222316,3.8722485724617535,60.887978440158896,0.14216755835678352,0.0003963769581971919,0.3507186833377642,0.013225501934137322,0.00891391304347826,0.0009631120500142085,0.0005104499705808064,3.3969272924480897e-6,2.257098075938123e13
0.1285475481338198,0.9936489241533262,0.03519840976451329,0.08918604814257775,0.036503534454905104,0.027852599906925287,0.15024105915185232,0.07000211576441782,0.0936873423862177,0.0025078446332158014,0.0006145101071868442,0.06934085372894212,7.819795058394071,0.20995135901193726,0.001970635826774879,0.40542610621938,0.018493638208895283,0.0035382608695652177,0.00013115400132613432,0.00028154643346179947,3.1291770664056333e-7,1.0991298419124979e13
0.3718835835671389,0.5422791049878144,0.011779973667519721,0.38653581637635387,0.049789254307579356,0.3115814811930649,0.27963259114473876,0.6213880635784778,0.0010505305171435199,-0.0023896452255954,0.03164726138085398,-14.293219629439303,314.3151660807838,0.09510383224242847,9.740803566804642e-5,0.40027300611391914,0.012079508090080585,0.716168695652174,0.0030624021551577153,0.18364878247072697,0.00016860178907258187,7.970510606891627e11
0.6818099062161656,0.6692336339193212,0.030887407454732063,0.13435737637380857,0.09160637888902953,0.19439178592570117,0.214103181004071,0.38089361859738097,0.008315156339320357,-0.007787203523690066,0.04953029920500971,-18.872110463679526,389.6076063229449,0.08863496026854253,0.00016790456211250587,0.3041762529631515,0.0021185846852059976,0.573673043478261,0.001908572256512267,0.1655475872875854,0.00012621972914179816,3.8390515472556484e13
0.4840498788050867,0.7258036268269908,0.012917609600457415,0.3860698628345259,0.020644932181473494,0.30595118386932885,0.08639528432890232,0.8824552565305,0.09705715982771523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.21228749755435233,0.8250957905148377,0.025838565957883586,0.1935324458487993,0.018506394807496714,0.14775426100788425,0.2947493613616513,0.8551393059551079,0.018763510613864297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.22412206676015609,0.6913608880953939,0.016994965384818383,0.38807580319860185,0.020720809116141506,0.13012540616034024,0.2176615970320462,0.660958536839968,0.010680281756305901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.22626050849407342,0.5591459483029995,0.004987755486416452,0.0987990359198796,0.022393361467964307,0.15890155223989436,0.1797849293754724,0.8366397108308956,0.037238758996548535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8494290143050314,0.8006667673580069,0.035602567329255035,0.17623418282257208,0.02662955481353374,0.4522033145734042,0.47135056909226686,0.9370799880666711,0.05416277835204199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9245467838872427,0.874489823013004,0.0007013074738538392,0.17312392170092142,0.05488871479654045,0.11282200540858725,0.34109973352689793,0.948059896468302,0.039950126928772346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
