p_f,α_cp,κ_upper,μ1,ψ_E,ψ_P,ψ_Q,ω,ϵ,GDP_1st,GDP_2nd,GDP_3rd,GDP_4th,Gini_I_1st,Gini_I_2nd,Gini_W_1st,Gini_W_2nd,U_1st,U_2nd,FGT_1st,FGT_2nd,carbon_conc
0.6243144649943407,0.8353211919974255,0.015345928788041828,0.27594181407503665,0.019621054793165123,0.12560776869078305,0.03701585483470999,0.9342897553987752,0.08240912731068295,0.001264424751260064,0.0013400496799004012,7.213584980185019,135.63285958592502,0.1586583176824894,0.00030152618532876827,0.28395576880258555,0.0005530212387473984,0.1882191304347826,9.558446983044428e-5,0.018020857049496644,9.222919472343693e-6,4.231616361984783e12
0.224490715699748,0.47549720075791047,0.019931207808082038,0.3406618134516063,0.09734453246656759,0.06481755222823714,0.4015417145663813,0.8980938475494091,0.04573128645038885,0.032575439359014045,0.3512825488120021,21.137011460633882,447.6846850920022,0.07713338212507369,0.00034809576512074425,0.15339540682537708,0.00019624006530976024,0.8103626086956518,0.0036492134136591812,0.21427616592528811,0.0002791006652705792,7.270511144243578e11
0.6688899526501124,0.8090176156008695,0.0010790493213072225,0.186736142104065,0.0948204093203303,0.3802883642090372,0.05572185891204481,0.009850624011264244,0.06870425717664531,0.008052918381080331,0.022834831647128486,14.89803174379937,275.97849119081246,0.1252585542843959,0.0004380280926454598,0.22737389345164358,0.0011903134201764968,0.03349652173913044,0.0063849328854788286,0.00315984851997456,8.181054222227139e-5,9.970478447388727e11
0.04309709285171093,0.980981087348068,0.011991076703536576,0.36795150743354943,0.09402724459961324,0.4283626991228128,0.06361991185918248,0.7537283149980288,0.0627749317930427,-0.001766942746582329,0.0002717804817022428,-3.619658335028245,24.00114049358818,0.16148347850798683,0.004053267606378158,0.6167068817754492,0.10282878196819617,0.2294269565217391,0.06703097826958417,0.06994018812789071,0.007668223489845055,1.556096718622235e12
0.9088041373361563,0.9440590007474704,0.017370180977544745,0.24372166443651497,0.08470878985846313,0.2655438954122841,0.31811913992141877,0.36382446980340954,0.001083218294935925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.1814911318958322,0.4291264663340851,0.01550772143610279,0.34865313318124175,0.0635884806189084,0.43686464011267934,0.06657629636737984,0.7448034337865546,0.09720928831305717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8905691451614294,0.9021332215667011,0.018552515124246747,0.20410096430727262,0.047148209339934424,0.38212156161823807,0.05656720190085688,0.48527198850293396,0.04210845919363364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.23787343952944748,0.7870164302340724,0.0027398853433261384,0.03816417337516211,0.039129419054972525,0.13210842872725603,0.034702280476318494,0.4618164005714005,0.014591831865722127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6287115428091207,0.9789148872340248,0.01584435759400356,0.33008233691876465,0.05587800833357229,0.42735905527188345,0.23865793344589478,0.7318067689982525,0.053489413205833475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8219947191231406,0.428601538170345,0.024568630128536457,0.3544298125876201,0.08041153915065576,0.3327902349515986,0.35455763715578653,0.8205243299511187,0.015720773758056774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9069970142916068,0.9662194195713125,0.009091520755500522,0.21187829051108698,0.08205716354351093,0.37980246049770305,0.2760167409464417,0.15521652126495802,0.036293256820451945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.20413051499884324,0.5413513412034975,0.04982831326093402,0.16538729229984475,0.07019776818217242,0.16930690345666108,0.43714299325463135,0.24125419198565778,0.011960236913273576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.4733885509551324,0.7730707074268505,0.0465942347106561,0.07641387647626172,0.0718462434809414,0.4617807270157309,0.4623501173649066,0.06839818768106119,0.07879603838832608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.26563484235069945,0.9268275243609138,0.031973347460474,0.26501464172658484,0.04494422216452993,0.06207258090011947,0.12773529298141026,0.1759225063053854,0.008438280201952194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.2888646888432907,0.5220406665803894,0.045343939181331394,0.3419322107980212,0.003973044478823069,0.2775214530754312,0.14303485035182054,0.36313723044663837,0.06336898395935407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5117271932190763,0.5488940872067766,0.04021541628498491,0.35527181602461955,0.07835901523755713,0.0643627262999235,0.05884397184907747,0.5751489795681093,0.07182801356142372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9269315724100877,0.9446785362228622,0.0450180451975415,0.38470983464076886,0.09264902290352246,0.1631777083353439,0.24371342936997106,0.6202304887198107,0.0424414666809543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9862762713787008,0.923126041820604,0.013829763354294783,0.3444110941616092,0.020104579921878325,0.3602327134923191,0.35399227798407507,0.577107916569764,0.08726340308049779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.04101098124305588,0.7816211854917057,0.0378950746219281,0.15419769405875453,0.053751813591381585,0.1712564375364553,0.02222928706689655,0.7534786451062844,0.022096053010403908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9914534077198761,0.6207046960765017,0.017343236150263897,0.12829266173021445,0.07443912495469084,0.2281125412113488,0.2662804968990547,0.584396761384907,0.0316375847244149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
