p_f,α_cp,κ_upper,μ1,ψ_E,ψ_P,ψ_Q,ω,ϵ,GDP_1st,GDP_2nd,GDP_3rd,GDP_4th,Gini_I_1st,Gini_I_2nd,Gini_W_1st,Gini_W_2nd,U_1st,U_2nd,FGT_1st,FGT_2nd,carbon_conc
0.9598825047647928,0.5864479515811226,0.024812066968818602,0.09690751961042796,0.07831548800090779,0.10375993402380022,0.17188327207941892,0.40216135141621306,0.05632999960771733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.24950857278138952,0.8216160697402215,0.014333798430209986,0.25078468323641584,0.09252206005115149,0.33432248895575767,0.40289054509676137,0.7896606593248865,0.06606103455340522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5803135188435515,0.4608473082963545,0.0239433108029476,0.1026002906078646,0.0709314236978448,0.016876307837158135,0.11853868498035507,0.19257636734445863,0.0016813086366159664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.29303115362940785,0.9631676394044735,0.018484091216298165,0.3468541193104414,0.018526196753368702,0.008481521689858421,0.11172956225611465,0.3646678482430809,0.025482448871755044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.21605585198014654,0.43684119430726703,0.009780750127533313,0.10991582478673428,0.07555994478495812,0.0009913686752656872,0.1657733879319263,0.6534588749168491,0.048802489187156406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6064802238866304,0.5696311206097412,0.04833647253510748,0.04614318618460251,0.0024764952326329346,0.42631828641961866,0.11680037847687043,0.3527630721622075,0.017348163304658198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.48697490059712717,0.5451644580647339,0.033871507064163024,0.25608590151614025,0.09510186536522253,0.2541513278785364,0.1847077058116266,0.1501527895043429,0.00370559889403088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6525891429452576,0.5320837530135774,0.04198470604676096,0.1114066653775444,0.012113328134789398,0.08363406310708531,0.36109897094225274,0.47281660690205607,0.08850418241957062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.15647695554092425,0.8145360682104346,0.023069328928393626,0.06492917467758677,0.0026529370442972995,0.16844554302622786,0.05396081287192618,0.20899444931467256,0.009426541368754086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.06652621295744207,0.8992463226032918,0.026489294459619235,0.03461961872794083,0.07766010595040322,0.0034611197356759654,0.34365894636736144,0.2736872730645716,0.00419301487816602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.7317357182747791,0.6626169389427806,0.03288747991154128,0.12767607400763067,0.05058697490456115,0.4166792416359772,0.14794011886862327,0.18726957986650142,0.04191843903967935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.1931381435604916,0.5943097871019779,0.04718337747750099,0.03889082666166424,0.05497199346178198,0.1702372938800592,0.3366257984602964,0.6570007943918355,0.08082159100552862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6774844854153931,0.7985323517875462,0.014792996435354462,0.192999324989518,0.014504009786565367,0.49871965104105176,0.2814219387931382,0.9604115893882273,0.04277783656032383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.08541264950061991,0.7091298159161354,0.046134222146190416,0.18904139136359357,0.048188878062250654,0.35687476512570354,0.41754359265528657,0.5764332002583847,0.032832594162221986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.3027630272077765,0.7885079548950227,0.035502759527326726,0.2065715665073547,0.02801996583000743,0.24244947861439745,0.09812083016402454,0.2182277454380614,0.017624173919716102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.3917543383043595,0.481127293578261,0.014817542623333705,0.17044860274386645,0.06017411432038361,0.21010741515735787,0.259590397317412,0.3966555727231946,0.03038527653971096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5259640871131087,0.8906869723180122,0.03105982550959538,0.1185389596188399,0.029117934321957598,0.21249012736666337,0.3109087698259658,0.01310710030260768,0.08481499781962751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.7719234857361277,0.5720473018964672,0.01835978217340228,0.010574582444337968,0.06294539462490055,0.35457088802380377,0.3603300078765188,0.023822759381527142,0.08234160577270111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6245219733004952,0.9342606406432563,0.03811690900134502,0.0025103516847396227,0.08463799390899011,0.48728047304222055,0.26508769404029003,0.26683615011801215,0.08528159087938758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.28761479329468204,0.8556079813158333,0.048594865879585274,0.1719251908754501,0.055138010498323786,0.28191209594805317,0.1525769979655999,0.8279987922062826,0.002302759335517041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.902320255810449,0.7685499147691615,0.002309181060468276,0.13502370107775008,0.00772095123711122,0.31819585323006055,0.1554478103751204,0.5778107395465888,0.039716037934751744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.4501035143835809,0.5649557103084197,0.03336260199905634,0.044771126522385386,0.04828681965527434,0.25616839871342095,0.45960362537123717,0.29730579480095815,0.047133551687703334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.43328727039771164,0.9777665405871437,0.025154913222545323,0.16313427827472618,0.06057563197383752,0.20114549417237607,0.449047614373242,0.6405985781044058,0.08422640490096728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.24628024586734146,0.7793205922952429,0.04899064521130051,0.08209571866054304,0.07957073342672777,0.12097372517574456,0.32659990874514166,0.2911266953799685,0.044832259880109665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6896823657708783,0.5575108351049579,0.04570365364074103,0.15750166964796186,0.09100332359825505,0.25724808375060915,0.08718180185872153,0.2611866838449726,0.03392021788571861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
