p_f,α_cp,κ_upper,μ1,ψ_E,ψ_P,ψ_Q,ω,ϵ,GDP_1st,GDP_2nd,GDP_3rd,GDP_4th,Gini_I_1st,Gini_I_2nd,Gini_W_1st,Gini_W_2nd,U_1st,U_2nd,FGT_1st,FGT_2nd,carbon_conc
0.8852186616078296,0.4718475561584288,0.008466472379478361,0.03829028417703361,0.01481502081579305,0.030948287453977572,0.43080065177711013,0.20904009700615853,0.02883946314106206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9067212879096856,0.8846107065429774,0.026144349258734507,0.3130798331228444,0.029544942495554602,0.394185667519514,0.46924251872125206,0.274106595856103,0.03343935414980707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.394336597237258,0.7503019514683056,0.02526836786716992,0.11551592881155573,0.07239300497335724,0.0465190188648791,0.4264122775273925,0.9962427131243676,0.0946888679870444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.4623438757303647,0.7661920297356974,0.02864629004414676,0.33584173588258803,0.07918915281645598,0.3432052067854899,0.38583104364546944,0.1297350175818114,0.048981873399084455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.866115095107944,0.41547748166277093,0.002162996836865578,0.03042217425717976,0.059160244318099964,0.15759909299645783,0.39301470072039363,0.7600105039997659,0.07361572700150829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.3911761506550314,0.4622594872793019,0.028555481526687132,0.15803887400063665,0.008072480300584347,0.35454456157654746,0.46198472807119767,0.2773926934588532,0.013104072522407301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5002672528935386,0.7624102463422664,0.010708594523081509,0.13433968861225018,0.09574483271778202,0.25497201500118033,0.24502291354315356,0.35668536278319546,0.0257902511686897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6051919380636054,0.9784484501359806,0.036475763012944994,0.08514603807437102,0.043704273111240366,0.3001187944831207,0.27292354477527875,0.5260964704669493,0.04262438901036174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9625782764466799,0.41791524430736915,0.003992533142183567,0.36816330728916236,0.06631714161399417,0.4401744816352605,0.29729065784619463,0.5869869011092179,0.06442370245068052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.04060432147600859,0.7374884945556106,0.04670545656337536,0.23700649417547656,0.08563184758703415,0.2318645429780231,0.30224222326661043,0.6763638711060905,0.08325857059900009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.3322814834655389,0.6943367399467941,0.009933173303617315,0.24435962363284497,0.0506982017668473,0.03795095630496644,0.38071410848002685,0.9469213382551126,0.042984977532563994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.2756512980924395,0.6435967979483994,0.015127822708293829,0.18237184004926918,0.08786004945784043,0.33008676485878896,0.07593750197170528,0.6777784610581075,0.04512914597107581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.23990706949487925,0.4886132069782134,0.007378542453621632,0.06317690664955301,0.07968444427779404,0.4563572530784644,0.4520034354888916,0.8190244119126364,0.000172313760756998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6369488685268041,0.7232258346209364,0.02350278229874927,0.26765193475877413,0.06693874179809721,0.4048603394777847,0.4429173361459788,0.5139891152230782,0.06390925267256242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.3864591827732136,0.45677438738379295,0.04928205251512367,0.061981165863392945,0.03475784932988647,0.01898773670083238,0.06613151560835089,0.891935548782518,0.0945666080994052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9805284633635003,0.4058337815899927,0.002446812312542319,0.08481297969152966,0.08357077127518765,0.09964194514888457,0.41370208322853025,0.06495620789102112,0.009890355965130465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.08036761658122214,0.4100818988923908,0.008071113456496722,0.28436136226990366,0.018063111663654888,0.09760951985827372,0.18936052607517476,0.04694532290558153,0.07980007712270021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.9548009759228907,0.6973538993799167,0.004615472541167116,0.384166871023027,0.04219943609668158,0.27725285636839764,0.17855479788151646,0.3384904367263901,0.0658826831551084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6141391946892389,0.5052325443197654,0.0064748497630682566,0.12447312912546671,0.007100904753139067,0.3596290841955036,0.47120115798640483,0.7145279941228544,0.04552321707076585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.7906553834989157,0.9518888436632114,0.03246432788615189,0.0421458458736557,0.03310518082916515,0.15958224496426582,0.1782284249057605,0.9478866887362328,0.09931160078378765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.28430301091391363,0.49394815335906,0.010801054023132507,0.1806060103854361,0.005188685835031315,0.23815009802101872,0.4060724646160621,0.6276534987815836,0.049359114148021216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.17076024896869835,0.9131115726647453,0.022582307609302122,0.17690493028368215,0.07679882704996666,0.432022686976604,0.47787502017273753,0.28528520142197544,0.05347545468473385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5097210892862511,0.6915402123640868,0.021830474594839777,0.17878451555927832,0.04241359346129007,0.029632012629356063,0.27852751573830076,0.050924327688399294,0.04593803799567879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.6669389761545992,0.5022299281510634,0.016861893570113234,0.19989081899506925,0.09606899667204326,0.016716401700603727,0.4890226565739121,0.7182923174214877,0.04076756966470532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8049247832932878,0.8387201492112044,0.009143318730165205,0.2712507503857193,0.06409581431964578,0.009563141738627934,0.45958578977288034,0.7740745834649849,0.06964195502697625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5334634297893588,0.70145389185016,0.015715659843394292,0.11386401532153385,0.05162959796926996,0.18239134802701915,0.17525968319812085,0.7044767825826717,0.07043187634325852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
