sim_nr,ψ_E,μ1,κ_upper,ω,ϵ,α_cp,p_f,prog
9376,0.0942073322881814,0.4485793839323328,0.006333214272294748,0.6078871175517124,0.024450620529813727,0.4209877342683181,0.9277319947141114,0.9949169825390674
9377,0.09880909649732665,0.14621328183221213,0.010391596444249905,0.17497516517149633,0.014615347690853268,0.686393924145257,0.5840879239211927,-0.2785597931636141
9378,0.03751474669624,0.47452232366823166,0.04610539586579639,0.19733775282384888,0.04561682407185885,0.6650474689988496,0.1975554162926365,0.9769165374460029
9379,0.0014942781293912303,0.2205185109907611,0.024070179466619088,0.5346811571944199,0.00037213752063678025,0.6083954562364433,0.07417483329779011,-0.9890374737620136
9380,0.0036741883885597817,0.35629217832819005,0.047636656029395784,0.9852560152777332,0.020460787339000287,0.7586855425117186,0.6277208089558034,0.7519181607468217
9381,0.07979691967491598,0.04849504805580158,0.016340015854210393,0.38151539711857285,0.08639107713814265,0.9954922338935044,0.9220554612943531,0.9161099237335759
9382,0.022545270495718046,0.46690065836736805,0.010417228725378948,0.23399769799029863,0.057011738948477456,0.7670256038692307,0.04942247103908285,-0.28183992568371297
9383,0.006019148580179134,0.3788282267824126,0.026458595341638913,0.287857323387341,0.0909332967441398,0.5309461847480553,0.40837185634576434,-0.8655261627652004
9384,0.023920455960144818,0.38447952442478744,0.04068650503232741,0.9232009062526509,0.06672671286536157,0.47615369615605596,0.2781064549163733,0.7807426598758469
9385,0.03818022144981254,0.2307934136527986,0.036541173398871106,0.5506754651614731,0.0034054041673236275,0.5825293547512668,0.9796035341208237,0.8632102281808198
9386,0.06300377667816348,0.17883269607381214,0.02853506362344011,0.7177626562172933,0.01510231765352888,0.8676587472139727,0.22140335693699523,-0.06348177861512272
9387,0.008798215540699322,0.3284470065022838,0.026637840039248375,0.023584291319734735,0.07230067665996824,0.5772331978669569,0.6551942257443943,-0.31769617082905954
9388,0.07008833700628796,0.38107431739033043,0.015761941396963075,0.006900137751151959,0.012366555459951035,0.6526863595649686,0.8139936545185279,0.6079206867393445
9389,0.03932042244014783,0.358666135696171,0.034004470084214665,0.6740292578863628,0.03865870373992745,0.9458303562283031,0.2491317622866877,-0.3985632193801536
9390,0.09239838011341323,0.3219723290639157,0.042771874484067905,0.6245724584716905,0.08594523452910847,0.9031755403149565,0.37172552632331135,-0.4241667582783396
9391,0.0765513123866493,0.15857561050014946,0.03296513922753676,0.564964216452442,0.03408250442617774,0.7524683912950894,0.01233836781329224,0.7617005930198109
9392,0.037666124465681565,0.10565333940369012,0.03134298150239149,0.18485322772242385,0.020620243539064477,0.5058102773784199,0.9774842180854932,0.48402722880428484
9393,0.06365737398798225,0.20576633611157857,0.044619072328166295,0.46395703744831046,0.07807352799874166,0.9285747931315714,0.6896111451465037,-0.9046859767575555
9394,0.05948364360256595,0.4055054579728238,0.01881724251328556,0.37990148676424296,0.03807555554873089,0.8921208066295319,0.11079158556586717,0.20064619272155726
9395,0.025429308330259477,0.2876319056288938,0.010761549826457216,0.15707453686469255,0.0651646352612171,0.6912418510932047,0.6131855838736641,-0.21522755656413817
9396,0.06751199576765131,0.32713063516908497,0.01564634197363268,0.4018935866618259,0.091217069390915,0.9223182430507139,0.620019386720276,0.855193793768869
9397,0.09832607119096935,0.04438915273546787,0.003762689693714615,0.31883244763902097,0.024653877903814694,0.8430220221559896,0.6228878741902929,-0.292456650893112
9398,0.007697864246982814,0.3424764056887501,0.0016421494075019834,0.13671929281890824,0.09000601167844056,0.7536258153653193,0.4493848348121894,0.463465566365723
9399,0.09156739413314045,0.012973661481978073,0.002756911942348825,0.27859266378291725,0.07732453035316855,0.8360642627043042,0.5387134010457599,-0.3480828393108182
9400,0.05363502179893366,0.105288808780202,0.02164374085649154,0.7371903951530745,0.027930325362118636,0.6156166900133314,0.6208697630446673,0.924599516305592
9401,0.0420556371619725,0.029363764173981257,0.03989635518774893,0.9064354495190886,0.09651466746142714,0.8854771706280697,0.6822362371576528,0.9470103275072663
9402,0.035715094546158815,0.3385956468700334,0.003922439811658927,0.9163632743426149,0.04746774521964377,0.6044160653920729,0.2833453817743122,0.8660414533979488
9403,0.07213452167317376,0.2906096670560535,0.04554439660564542,0.537948923925228,0.06645164945290642,0.6751724870918214,0.007793033642271176,-0.1944821143356409
9404,0.08265198758317832,0.0915719236000273,0.041056080895244214,0.4909699108662755,0.07648039611778444,0.6274088257104735,0.05818221937764067,0.7582738801798972
9405,0.014317046662935274,0.38635334640572067,0.00839898645436566,0.22768737055740995,0.03467057170207042,0.7012324277469226,0.10090045859960475,-0.7644757159380801
9406,0.064150053258151,0.07959062562720078,0.04883090826975518,0.29653553990905834,0.08570560936012583,0.9203237677515831,0.8554669019596486,-0.49160765571292997
9407,0.023459932752894066,0.37056148342545797,0.02466386723012931,0.22299792856880404,0.028000913567439518,0.9944398574307777,0.8789497780133699,-0.5380842557879144
9408,0.04565383110015189,0.30152271238839196,0.016459320481598146,0.06145525078793326,0.03694271159328959,0.8616578243116011,0.8595508015121506,0.403274352344281
9409,0.09774931642055736,0.20118133734458496,0.013702744422201905,0.2623339453779286,0.014544734291673356,0.9247086071014194,0.17178417187334613,-0.7816305863247742
9410,0.018383594174070393,0.09551854567523291,0.04592054683829147,0.8020703996052798,0.011239612705381152,0.5340092682288724,0.9649212463394576,-0.42805121328063955
9411,0.016973680405309943,0.3459055505260275,0.028945525738308747,0.0011877098992003543,0.0443698073926869,0.5679028793940333,0.631248965010133,0.10913635867588001
9412,0.026692679314267616,0.2706658327648877,0.02473192450160639,0.7270116199059751,0.013932567470786642,0.9618006954195217,0.9455192881568452,-0.975256801093689
9413,0.08894065658127809,0.06313885280707096,0.0021944099512740552,0.6374864669829665,0.07930479725967891,0.8743285154113261,0.822146344542346,-0.3703372755041311
9414,0.08926106766383234,0.1397055197412813,0.0187321851440374,0.18160140095848046,0.08715982093299529,0.5755266714880756,0.19069381391492501,-0.06649501287731985
9415,0.007182219480696203,0.2475344497920536,0.005290326624761095,0.39164481122035955,0.08684412754575721,0.4059732339830059,0.8293759469850706,-0.7990146290390991
9416,0.042893358214108196,0.3517556674609574,0.016195270282693283,0.977797922242216,0.08885505205983306,0.59794942185408,0.37850585977849244,0.7566064084530562
9417,0.031166463800623642,0.4699166007886077,0.0004624653721912253,0.15218105645436453,0.07124388416401807,0.7274032668454911,0.2423109665529656,0.13696244329309404
9418,0.04498062202787339,0.4096744321030864,0.04176286133469675,0.7282852911684222,0.014726038958643092,0.7353499802220145,0.565229877117941,-0.016016900698516134
9419,0.03503781164538663,0.47093463883654046,0.03776864713039856,0.28855418765313035,0.09403342513391806,0.6437803935625783,0.685883881629796,0.6633643409692538
9420,0.059338697487921324,0.12223118151916476,0.04811072565199621,0.01964040310494504,0.03365361412261232,0.8034916456479375,0.8503189605156347,0.708357066937918
9421,0.0783194535950151,0.030931944095286098,0.03254252793441904,0.07433106697751642,0.037038180167710176,0.9849634131918379,0.9862662258436509,0.6706703842327704
9422,0.0355296824754468,0.18271595472427854,0.03941767781832927,0.26047590333911685,0.01847448506659266,0.9941034819301247,0.13525290722174318,0.2579416477205885
9423,0.00030784833155516044,0.007803026724034332,0.032909613142954666,0.778608542487231,0.06689651671818363,0.4121686564143173,0.5339973018943038,0.6486539718460329
9424,0.08145294225135002,0.4127279396683313,0.030915839242551164,0.5994878251863878,0.05626794097826209,0.84645522467758,0.12234904831203954,0.05340026915082552
9425,0.008279501269645481,0.40587152030099627,0.04822245667468037,0.9981381615150007,0.002015616458489251,0.905794059232427,0.9284715472130225,-0.4618558961897463
9426,0.05132442836046345,0.1685986157699358,0.021804058857757484,0.9323276970265355,0.0338530306391562,0.6219934709604134,0.6667842220290833,-0.43197101740445365
