sim_nr,μ1,ω,p_f,λ,ϵ_w,ψ_P,ψ_Q,κ_upper,ϵ_μ,prog,ψ_E,α_cp
4597,0.00013971220056182562,0.9903101624699966,0.920306462454327,0.17502489911333374,0.07778871888337642,0.10820398415314494,0.0048218938128261925,0.006460188104204415,0.050626710532062504,0.4362903619172216,0.07639211433773405,0.7061678681924048
4598,0.47405246425636094,0.22029065577375376,0.6245719594122793,0.24459415283747357,0.07006961385442985,0.08837690486079115,0.07750762245514702,0.0011125607465451814,0.0417295311744811,0.9006728870468277,0.2195948401210584,0.7611854976987846
4599,0.2851809358614137,0.9460173557000265,0.6872332807802672,0.2354859307550115,0.05602570346238666,0.14488228339811038,0.16048237844591415,0.009003663108637584,0.006294116331797841,-0.681643206361136,0.10241502185312146,0.9743721866510838
4600,0.06634486811663165,0.9297762142580767,0.9267216163187252,0.33129443989231944,0.09007888500777,0.09924191628035721,0.014497835462529559,0.004564487599589141,0.07539074847400518,-0.6085644428435766,0.16477519642524704,0.49821501213367614
4601,0.4017430544600889,0.2100522713801498,0.04528286141624119,0.07428516549235166,0.024842225034675838,0.003124472094546702,0.18333662729016537,0.0012081667567152865,0.06310579311603458,0.04545950485203076,0.06673285008656936,0.9884794730465215
4602,0.2563988388968564,0.9172931540953085,0.2826186789967735,0.597552265171428,0.0347109208223311,0.07660070197673662,0.20829251879745864,0.0040314369679049005,0.08085216325096632,-0.36995932676180243,0.1784590928468848,0.792509377678138
4603,0.4273279887136258,0.18275343853872475,0.921629182045198,0.1360298541228011,0.07481750053904906,0.16702656769963928,0.11203341001251141,0.0028681863457648673,0.025491226191879813,-0.5696878286581705,0.127190118138457,0.7726100576124024
4604,0.18389754016792634,0.7261127936175822,0.7042628575451854,0.9926602490684509,0.05406022862410277,0.10334347446835661,0.029275502757272726,0.009221830805890945,0.09920068864008325,-0.38775271588679094,0.17664104841438422,0.904551486636164
4605,0.015161215585068064,0.4233890915212744,0.1446989209320528,0.6003280182343999,0.04610816641909685,0.10472861780086459,0.032678564782763056,0.005561536256394344,0.048255418288205586,0.916093698083154,0.1298473586435011,0.8961264896367811
4606,0.2080721386571125,0.8935174336400146,0.6615742082668294,0.7606465105897783,0.08965982374138777,0.2379531229157601,0.11992948700217995,0.003468636608465961,0.02208207026590695,-0.7358455953193025,0.16331726531402188,0.5029497975049735
4607,0.28253248102053646,0.8664131886194026,0.06911170083797928,0.7896966857854282,0.06499874939815863,0.12940534183889407,0.1730930200569006,0.004696505051299264,0.0651844629395461,-0.8001370679554786,0.12011764851691036,0.9342439808285465
4608,0.15697422529555463,0.7715205157627704,0.5981870562424884,0.9387451630963725,0.05068113250357864,0.0917502607275816,0.172779011380399,0.005458325555853329,0.03859896536658314,-0.8713932529918383,0.07326584131234491,0.9433966528946768
4609,0.4470130359436344,0.2978411597362917,0.8460491054822096,0.190685855341496,0.036077761213098754,0.134296101777591,0.10979812022935322,0.0011418055601722693,0.0717118926419099,-0.3991975572623522,0.18976493133252414,0.8485067147975098
4610,0.3531405948160508,0.2732565995979939,0.35043223480514535,0.7936655861984923,0.00915698422095221,0.21021922687854727,0.126798247749601,0.006589905140566648,0.09658173353458033,0.8613486759841982,0.1613952305212852,0.5157751748161234
4611,0.4623594233202548,0.42276823276657893,0.4450973052845964,0.3665859674552618,0.06667030632007857,0.2160741997215644,0.07236632349322804,0.0026609888614426277,0.038729613440785876,-0.2424034726198665,0.14785841994200227,0.48424320457504755
4612,0.052566606273960134,0.9585084628064995,0.08448621798911203,0.25684440921579926,0.08565995013191983,0.004382400669902474,0.20381690655610735,0.00844403540188241,0.0418999984577848,0.5559407749711875,0.15481070957927112,0.9319963982757555
