sim_nr,μ1,ω,p_f,λ,ϵ_w,ψ_P,ψ_Q,κ_upper,ϵ_μ,prog,ψ_E,α_cp
13789,0.020313545666999746,0.8772976750039094,0.6727635684242252,0.4936736419873188,0.01776391648230381,0.15767610475057967,0.06555615802637735,0.007737056915039118,0.041040341912226636,-0.6852787208690894,0.06838595866503834,0.7467100682578451
13790,0.10397579366161891,0.059663339095935033,0.4752552385134209,0.7613227427366537,0.06265863241924723,0.035690336211482855,0.17801442791249197,0.0024235042417512648,0.03911029289219434,-0.38092447574037713,0.06547274297499688,0.5883537368219445
13791,0.4267473196654444,0.9954614882675654,0.8066180412439133,0.525549129928326,0.05328775433088995,0.18726131963230241,0.244825051900389,0.004790392845667642,0.030450045199706455,0.9093355971108299,0.19421133370740712,0.9982542249762436
13792,0.3088338629197337,0.4826745003962245,0.1130120142558955,0.34682925638110024,0.05707304415074618,0.22317736105730845,0.18189248698085214,0.0016846057345059103,0.00995247601051117,0.6866579937588657,0.02208878786811466,0.9331379368609138
13793,0.43398719720599,0.6627388276520835,0.43792569637820045,0.22156592094179467,0.08501322028033413,0.21633548905041208,0.23167564275781508,0.004197292272562923,0.05822050103218636,-0.822783326555604,0.13946337672281436,0.7451215554023463
13794,0.06087531353471562,0.7848667827735967,0.7569661892359193,0.16250388523442422,0.00012362909821251054,0.11341443159935707,0.1713145828127775,0.005874259821727118,0.03893755942323143,0.960213705959549,0.13532914483306205,0.616563502846699
13795,0.13280555790528606,0.9271891539534931,0.5096205352480281,0.841990048594639,0.08964816992617129,0.20187128652854736,0.21790643427543072,0.0033768156074082045,0.03551630945691163,-0.5312861367772048,0.11466248195331978,0.7862369861583236
13796,0.25849261698511705,0.10926385451163645,0.8785537341747007,0.19432606549103112,0.025259518740727155,0.09100757702573053,0.19408534644745443,0.0005294972181241226,0.0058923212779147345,-0.4571339411399228,0.01619337619053203,0.6960006384858681
13797,0.3729043331606998,0.008390036124928911,0.8842078201068566,0.15732745442722104,0.08353510623184032,0.03036359589097293,0.09615328121354214,0.0009454286581568796,0.040284293035690324,-0.6513281553825935,0.22247510246487015,0.5915779179953282
13798,0.4954452681386112,0.10108199269422988,0.39533751865111133,0.9840674088878723,0.0159431922478427,0.08183917424576073,0.1651121094696353,0.005131401915257176,0.02890444680761758,-0.07429519203068069,0.16348133771207723,0.5179430675124364
