sim_nr,ψ_E,μ1,κ_upper,ω,ϵ,α_cp,p_f
1251,0.09270050606043384,0.33393175714662227,0.004420968559149936,0.5575677191852043,0.08051116192979904,0.776664683047317,0.8270112667762661
1252,0.04535507380544576,0.18500815537324541,0.024165416037173575,0.9457965959626082,0.08485220635711456,0.4426125250178187,0.7110726075597341
1253,0.06989575930632151,0.1665743984683681,0.043277442335945444,0.8431247329021808,0.08039409304305686,0.9678984842541098,0.5099495368019132
1254,0.03833544460983052,0.0026725522858753615,0.02843829576837332,0.28362618818921403,0.08598976599127062,0.5845744671365654,0.8569451838727263
1255,0.09614155478954907,0.08903809242815773,0.0193899347553132,0.31461472005889385,0.060651455321099924,0.7165551237365978,0.5247532932638252
1256,0.0827246802379798,0.18928567652092654,0.03188768086241902,0.5749760282703135,0.025091941146838666,0.8542996827764873,0.9104179181283655
1257,0.06354032186676951,0.4672539066590025,0.04153621247915751,0.010130934332011203,0.026448253642149068,0.7961014192627314,0.8056907382642599
1258,0.007178548933578288,0.3470577243135038,0.02936078019248586,0.42542180753888187,0.016196445332878465,0.505555707838906,0.20118350258307685
1259,0.07427412644041763,0.36299127565798206,0.017668266071589354,0.10083442434856957,0.05063935061764413,0.8400113313193915,0.2965357168397631
1260,0.013121432741300273,0.4765357515511204,0.02123453645793153,0.4981465812105315,0.06479623159454462,0.5558601121505413,0.28082416432076396
1261,0.07519774605305242,0.28799682726195225,0.03449747778504758,0.3458074861106113,0.01661896962421628,0.5629239861066119,0.048884756985494625
1262,0.01947908780112674,0.4414271710835399,0.033822791262588796,0.1926195323818985,0.07532648439501383,0.9345428194157835,0.726333982207759
1263,0.0018590321312966153,0.28910468714720156,0.002890615628463605,0.5798994655074373,0.04978647004208114,0.7619066022214989,0.7678339222608717
1264,0.007714832767697941,0.19963369808849374,0.013617941927047322,0.4170008876497199,0.02337698910368756,0.5540187854042224,0.028317437635266503
1265,0.002072026876297546,0.24342267586212937,0.02395117276916159,0.1559975477472894,0.09339269563927878,0.40343146867683866,0.9279124315473398
1266,0.06321835022927634,0.2755044357256039,0.04556073752557168,0.4126730351337608,0.03773960064676387,0.5966069346563998,0.13537585623724385
1267,0.003978316400451471,0.47911663093197476,0.02171672294039448,0.71494396509417,0.06458472759530519,0.48520930124430084,0.2824131651167807
1268,0.0500118846670566,0.011936168996978577,0.018043754106676264,0.6108645511682236,0.0004842961108831482,0.7752308237570165,0.9916610559929463
1269,0.011086520903210504,0.44498851363379843,0.009222394612492937,0.6201076229650773,0.004860040463440486,0.5707280906680723,0.4025164759989556
1270,0.03182918037586321,0.032473885335355,0.012971012143016852,0.9970596717027908,0.037318572192025466,0.6148188843780956,0.15132490038610347
1271,0.02762755544878275,0.3278058388333234,0.010677408494980445,0.039242330148876944,0.06840420277773142,0.995239725733149,0.4240161352076373
1272,0.008398597460646447,0.43807546512567186,0.01845129744967566,0.5549069604535423,0.029564516314097518,0.8523259541193449,0.8810658611727246
1273,0.09000230780532198,0.48398191114133526,0.004716051318328286,0.2453996381880981,0.07283718608215982,0.664906872267516,0.8654716657565187
1274,0.0826515871986487,0.12580410289709915,0.0026851135573234975,0.603609953146548,0.07998160372504186,0.41426438443206975,0.7187066224908565
1275,0.043099135856952214,0.23566898087855767,0.002444396797426287,0.7776215441163702,0.06857936912194706,0.6165782252371699,0.4715235186780777
1276,0.04400943678816026,0.48314346357068305,0.006478383577636722,0.7696443885092858,0.02764090025360795,0.5975144082893873,0.6105025820469626
1277,0.021273321587195304,0.1370367665013228,0.04624477161817626,0.3986690469303534,0.06423723392259233,0.9769081343984256,0.044380057574450696
1278,0.09146219002255103,0.3313056926282674,0.0022163358051679955,0.45149216787626845,0.0038337782049256974,0.8816501170064501,0.9364859357701006
1279,0.008493536778227962,0.3801067695015754,0.01779384318857406,0.1381300652405206,0.09515728411812721,0.8964524110527129,0.6448955398329769
1280,0.040672185094084365,0.020356718678699568,0.046591310024067197,0.9626753934489727,0.06293678241343963,0.4336558430500249,0.04627052634138629
1281,0.03350708880354563,0.27003431987693644,0.042023953633342895,0.26914639615274083,0.07538964100970821,0.42699470697703606,0.05556737963229646
