sim_nr,ψ_E,μ1,κ_upper,ω,ϵ,α_cp,p_f,prog
1251,0.06048903284242473,0.18359754427357206,0.024503426298223087,0.3394793185205603,0.06490519759985268,0.7377280403255847,0.3957870125434569,-0.3367873625654152
1252,0.017410711966113157,0.14821140270206995,0.030074546663656433,0.3850787228534423,0.07413253922639092,0.813021500697384,0.9049376339545073,0.7452254643733522
1253,0.09318600159250107,0.3899707615753301,0.005155602150926723,0.38092558390293263,0.009150892616643085,0.5935857187830891,0.14043760847674125,0.8627207104176624
1254,0.023944030492343754,0.2606079681510911,0.042739399110774214,0.22423930547544196,0.02754071068052873,0.7425066404220786,0.45313294215489586,0.00463386200900473
1255,0.018211758358259462,0.17516931976698746,0.02487942586326895,0.0066392845405548375,0.003971423444081342,0.5312402049034882,0.43022887277793354,0.019570014739674013
1256,0.0377217621794278,0.15084927429787648,0.029361971952678013,0.4143643348372493,0.07889928367934201,0.40142482569401944,0.6648007750666429,0.3208723899589363
1257,0.07271494242553594,0.37323416996629005,0.0426360733280713,0.5374591641746329,0.03260818737874418,0.6189435002754196,0.18901586557983469,-0.5831370164014427
1258,0.004965911150722386,0.3788108927636785,0.03936854860517054,0.7914585579581195,0.007692328839648069,0.8344801133258797,0.29293622746519393,-0.6641468052762798
1259,0.030086564561211032,0.4542932041564441,0.048329293155012255,0.2609386432658094,0.06830136572735122,0.5574071417147767,0.4725534434454016,-0.027228253039607075
1260,0.08506333005659222,0.002678365247017321,0.01064099534082174,0.08905018817074715,0.09874470514031666,0.4406218209856537,0.6689928641342201,0.18009979855980185
1261,0.02734232645838385,0.015944903885117125,0.04024409545724302,0.7005200309431969,0.08089846993509027,0.9034511044359201,0.44595501283948896,-0.6230177008302711
1262,0.010340553391377218,0.020245401926849295,0.001707857317138854,0.151000702195648,0.019546828735862772,0.6318188657646688,0.9855265158951452,0.8414774028981127
1263,0.05315877490706709,0.4803403986944076,0.027665612201729903,0.7739862549932209,0.04429840803123461,0.7139782469734098,0.6238547739895763,-0.24210762625344062
1264,0.0029260422967505254,0.44690546970258366,0.04829347041584795,0.4658303696359814,0.04538238895502547,0.525731507413465,0.5820071701123843,0.6845657147698945
1265,0.01745663030045836,0.4124638314807349,0.04073570074653786,0.26412786247664,0.05086508567701878,0.9890197050315584,0.1050136959973269,0.29069910299772284
1266,0.04798983128350775,0.11949197380774401,0.040149864088189165,0.6058077523852495,0.08233223624568306,0.7366404577423962,0.6938405962258198,-0.24029414612471556
1267,0.08914155488714035,0.43182841754844037,0.025384737776929036,0.3311368854915514,0.07631784479803179,0.9691209827744911,0.9392708824111563,-0.6819219831822709
1268,0.05634203226756715,0.12457267758714478,0.03235143160396419,0.6265657013848733,0.017212809769753288,0.6838649433505343,0.7726938076492064,0.7752966636154139
1269,0.0005460757466751904,0.43948574425638054,0.020315764145330956,0.23078307783149135,0.034075578288106353,0.7470349420105122,0.20784880926752025,-0.9238051749651903
1270,0.06802323430494694,0.2688822701422627,0.01760322857440396,0.38249590443730896,0.08866520299280889,0.643497429059835,0.2298040433400069,-0.5553194944069181
1271,0.09359617617954398,0.3706089571968584,0.015422117349225273,0.47310571755507674,0.03420176230713417,0.676717118736361,0.6303789719834044,-0.5989247426866853
1272,0.0037595619687159146,0.06337176135575585,0.0360968933376521,0.1261274286637124,0.06423531504834218,0.7635791877208107,0.7354579761107074,-0.27128324403275583
1273,0.0872562609972254,0.06477895864706622,0.03650503498363668,0.8444031301141914,0.022763723002190504,0.4771176053994348,0.8707895745960388,0.7499626038418987
1274,0.025909556069957526,0.4006899523237123,0.010922882296897364,0.9696021947724943,0.07319785280862921,0.43463281057564124,0.18448659533405906,-0.41770223955448993
1275,0.06417413338361252,0.22600054149001886,0.02753527891054698,0.04493405573179307,0.0019290453564920582,0.9175561045764139,0.5490790012185909,-0.2873680378290957
1276,0.06386484316663579,0.4258268956472257,0.006906137996401017,0.49458299806848516,0.09862292125585777,0.982491490231152,0.3823441783930396,0.8272485897178714
1277,0.020595316029517374,0.49448280172724707,0.008903225355484028,0.9413173039025696,0.08265729378965045,0.7112075479018618,0.04367686880433905,-0.3315090724450056
1278,0.09906719804020966,0.030425590319309748,0.04506056588842899,0.5845548159555606,0.06886700083913475,0.4992521687979535,0.9947068066128877,0.5833153528016473
1279,0.016678632370984922,0.4149228137744295,0.040226442473246346,0.37908384348015534,0.07994446720086043,0.7511848715762295,0.8383822989740196,0.6991468633170956
1280,0.05769177430816265,0.1717708541347395,0.01659095125356443,0.22619619142967762,0.010188308248677233,0.650571937768248,0.5468031971408452,0.9543109862474892
1281,0.03557598212207699,0.49529200703740917,0.02889050035580544,0.7802943120953747,0.018253310350068313,0.9860742407472566,0.6308585354148418,-0.15831434987301385
1282,0.00945458186202413,0.4878232102002789,0.0008374912345660781,0.5708576139927349,0.0804668841753358,0.7993280325296019,0.9664151111486028,-0.7001999871841664
1283,0.08711885015413057,0.4351885136097603,0.028622027120126327,0.406379156577553,0.08395008541703514,0.9460868465756128,0.9572685137780096,-0.21957363025760057
1284,0.05395746095706695,0.30166816541464553,0.0442028803702367,0.4502323309082435,0.041634715148634364,0.7622565539587234,0.854657178103566,0.7241747392358346
1285,0.04103424860709674,0.3519881254821487,0.049428900648357366,0.34116190363239657,0.03496586692747732,0.7820018909601432,0.33306122090084495,-0.9488413625949124
1286,0.015189224991268784,0.21632383802878394,0.012806130951982773,0.4279075593678713,0.03376154224553458,0.4840016938898124,0.7441929089656372,0.865786457481972
1287,0.07809524208131405,0.41869422229734793,0.035368940952455914,0.47621464293522875,0.06771922624094462,0.42906610817064955,0.8154899147166994,0.2539512289135357
1288,0.07784457974345849,0.24386174614964615,0.03460554409556973,0.9062584906296491,0.09638855880181725,0.8266378278658713,0.8354054981001573,-0.4943974765362339
1289,0.09122554862598908,0.03257438805104674,0.038740360285270475,0.6657776735043186,0.09950383594117629,0.6125337874489948,0.013664777647325406,-0.12760050215988072
1290,0.08027672961482966,0.08441519279154484,0.03666787807838961,0.8900084286537656,0.02134443541698739,0.5893708822324071,0.028163651814060744,-0.8114643120764399
1291,0.05495433695229329,0.08677592414133291,0.010604779988018849,0.8993869400454231,0.004741865176548895,0.5529233506551374,0.46047814084773525,0.9007549176051708
1292,0.041678149062368164,0.012944660488689001,0.0439977253309356,0.4098892559324491,0.048889307801299256,0.7801492286544011,0.24286021084883058,-0.7589950720291776
1293,0.022264958258437623,0.4812853689130479,0.04200752483230727,0.5633562821599342,0.049062102213579775,0.5721563413378652,0.3742857157992642,-0.18900410167091153
1294,0.024104521781400996,0.04886427447939538,0.017388952793355932,0.24583672689976907,0.08787725178648542,0.4647992921442934,0.9908617525597291,-0.9443378921866825
1295,0.015505190877012173,0.3469607054571125,0.0099815973802378,0.8395108561963156,0.027347686512021737,0.494859232608858,0.628348194686499,0.3782849793287888
1296,0.08409013063164684,0.4752620833984057,0.01713833791590241,0.5885018456171953,0.08459617040039903,0.7209640319586101,0.9590969441330213,-0.6170799605657507
1297,0.04960984731895585,0.44907708492165277,0.048765566383711385,0.36091580379727606,0.018509139601558817,0.4142243902215576,0.9306177157670238,0.049595735527404816
1298,0.0508787919697554,0.4564989798545929,0.029933916022496433,0.9369397349907523,0.06967712618023794,0.6637472393763568,0.07992345629870476,-0.08905916060492203
1299,0.007856551569022055,0.3389923683194264,0.03764289893063793,0.16576239862080752,0.012238713219870342,0.7401682490536063,0.16210878340932322,-0.8524203672696884
1300,0.014656367748725155,0.4774400780012731,0.030641236148001506,0.21859479467029647,0.013529403847515324,0.4329150201298515,0.1381169001272024,-0.4100264668039937
1301,0.0036441550065740044,0.08109396905261979,0.008447072070154524,0.8989989838371708,0.045871224450329734,0.9678988339900502,0.8755328124853924,0.10133218746827266
1302,0.014005263826576665,0.1306674463673786,0.007284242684463895,0.4943216346929105,0.07350983962172801,0.899741020858763,0.5141829597053925,-0.2998280247511661
1303,0.09649064412923943,0.033079509896432616,0.01225932111301733,0.004538758451657748,0.06352106024996178,0.8928712859846872,0.645222516459974,0.4257868754879215
1304,0.06041253366883155,0.3214059591506813,0.00975870864222058,0.1672856936411715,0.09023736780505584,0.8890719327246039,0.9805536939004602,-0.12610842463117555
1305,0.06556183616425047,0.33920720748763944,0.024012027626994652,0.01993230638024427,0.03708156048248087,0.41532262847788953,0.0920632489363137,0.8199610420182224
1306,0.01609910337912745,0.20922477220345959,0.011798556098927682,0.7874850900524323,0.09708248751869997,0.9055266041540675,0.050375341180577744,0.7686165366805497
1307,0.0987760229999351,0.3200700872883986,0.0274487023779139,0.7287452792139373,0.05353164852930199,0.9431707667619674,0.943972470763275,-0.6971520387745879
1308,0.09528800798467188,0.2664053113694883,0.021568559589012937,0.1900520887115163,0.017614482560149466,0.8086757524478232,0.191181681077424,0.7004929176047008
1309,0.006072865229634324,0.20604124789762146,0.03434449818316173,0.6586380659205221,0.005648411263554375,0.6034072971881917,0.14231894670836392,0.20366049257173557
1310,0.08865657934042379,0.17621316914153362,0.003622343367036275,0.5488776572397132,0.0589101971665874,0.6803944366112415,0.2527495728257718,0.858220136537496
1311,0.03064636776036407,0.11554077264769685,0.033099531104937414,0.32002129273160224,0.06615654839656557,0.9746488649691049,0.7890425922590732,-0.26174169371770317
1312,0.042685331054801295,0.18651995827825946,0.016036201282568757,0.5591947550291204,0.018051169583072624,0.7340634964793682,0.43268762696320434,0.030023616916396545
1313,0.06201462037325944,0.2148775697724413,0.049333849358085956,0.5570276324691485,0.08304634699997067,0.6883259782171196,0.1324963047290137,-0.10312257388858781
1314,0.025368861484214335,0.28928247089052417,0.015788242428222573,0.10088823385283109,0.09899940955207831,0.7266334242222974,0.9386255852486689,0.8305173891114395
1315,0.03455490073084285,0.11454373123856718,0.03230608688598474,0.4464474940001235,0.059767308990086754,0.9719528714441311,0.22332084685566278,-0.07725419890331775
1316,0.08665491959019268,0.03574617739699726,0.017717116007495346,0.06079225002202679,0.059519610684698736,0.4037528509272627,0.3910146685837359,-0.39354023073055366
1317,0.09168070617094015,0.017738650855329857,0.005027056462220837,0.9523584793454324,0.09584798201165386,0.7734519105664095,0.43670510621735537,0.9756395503584714
1318,0.009316223119290997,0.14920327275512424,0.02575398834041201,0.9481223778303123,0.04504251736719548,0.6999326339035343,0.7698449300391836,-0.7351137435669022
1319,0.08165748493161418,0.4868002962526702,0.003350073883399274,0.11960825328112505,0.08594701826362441,0.49531198580573826,0.22561376193334198,0.7508025029563785
1320,0.0438203034948364,0.11674444343065621,0.03170542341703297,0.06976876103311665,0.040932144302601524,0.8454857564791358,0.8507968087480638,0.22616431434652196
1321,0.05416938943082409,0.2943599838518702,0.006960872968752943,0.5483525538404136,0.020750624030090994,0.5799838269212452,0.08565177388865579,-0.47846312557968496
1322,0.008551805125792037,0.46050692414187544,0.01778427377814273,0.03560130386034646,0.025351875481124303,0.927951020978728,0.6920220098849269,-0.8974642220714492
1323,0.09108663095012576,0.012297995995792637,0.030736873526113817,0.4999776074689274,0.044480084941024935,0.6855900019687928,0.4755423424109964,-0.37896796054384374
1324,0.06334581145563432,0.31320982557965305,0.0494787837247017,0.039203662329105174,0.03547221944983133,0.6424790065315118,0.8307458495793683,-0.2756674541201869
1325,0.0502280516670931,0.4880851396323272,0.034689886654259434,0.5547319156702275,0.0030414013993127114,0.9084047348413276,0.5597279326022162,-0.3207343843171394
1326,0.05668079807074761,0.45912788301427415,0.0006043672437250204,0.05529849755054015,0.013638055418461557,0.7452610480008519,0.11325789517083126,0.9356447302583193
1327,0.04995356284281622,0.11182320421516995,0.021498769810624586,0.4736005696542671,0.04353924843982071,0.6081588844537422,0.8228706977981647,-0.022892433418169267
1328,0.05745846756342744,0.13155036403836887,0.04265552212361912,0.7326388340790523,0.0573928051880572,0.46214996845409895,0.70546111794106,-0.8652052635733867
1329,0.059469341442625924,0.08360550051785064,0.011209183577612622,0.8816009425528196,0.058815238716430435,0.8258414016363493,0.27458082854031923,-0.03057593971145156
1330,0.007753180890296751,0.16258908567041921,0.048819521532106946,0.4046652580761007,0.04950914676140906,0.8542892991638136,0.8896657960753206,-0.5800707647440746
