sim_nr,μ1,ω,p_f,λ,ϵ_w,ψ_P,ψ_Q,κ_upper,ϵ_μ,prog,ψ_E,α_cp
9193,0.05317457643317107,0.49059199192084996,0.46071778015292586,0.7995671989951152,0.09671368882654009,0.19059944453431807,0.17610182150100742,0.007408794975958313,0.06780971418197915,-0.3570579475477552,0.12609245814195372,0.5460152651611776
9194,0.2733168559379205,0.5543838075364445,0.7181146758107979,0.4133280170283965,0.024418621646646335,0.16014560497041802,0.1568957505450081,0.007201202414791152,0.014256835937320054,0.8353681823424539,0.1425490465206895,0.9596140828130153
9195,0.18235553471383656,0.679962204322457,0.16824638685954835,0.22801784124155847,0.034383357885023835,0.12757900887703216,0.23845861092470327,0.00034876859985674035,0.05485046068854438,0.06401483909016825,0.04287685335596824,0.490745843610084
9196,0.1546274083571986,0.5084994661957206,0.5897399282109785,0.04163305894920557,0.07198038212958012,0.09035562259554188,0.06662637213131925,0.009509287515304147,0.07158870022504292,-0.6054034704789237,0.01615906474622071,0.9620620906099618
9197,0.44125901959910524,0.9170041979786648,0.32392646443049616,0.25678092979893596,0.09820861915148503,0.23463374325348152,0.030283651779939216,0.004506714300976728,0.03382444703612452,-0.5306908957950122,0.05458380243381318,0.4531399701964868
9198,0.05202613691987501,0.3511573960346337,0.12508220289340688,0.19664570162009898,0.08377552754940888,0.2415559840705681,0.100757816162483,0.0024899168257893644,0.046300735330477794,-0.43489999092274645,0.01736435035053882,0.7648504806133556
9199,0.3716607008009038,0.13085642607180434,0.21706847207552363,0.822424068267196,0.0847677955567815,0.06533007077018378,0.2438374292853679,1.6200626690020157e-5,0.0715324077120472,0.4339774478081522,0.19108995458668063,0.6593890337220265
9200,0.32317934650885055,0.846353480544025,0.7798041060297732,0.6263117618104265,0.05984769220013639,0.19261953449949704,0.056409315579071466,0.008918583640848894,0.0716065966929135,0.3959199089944787,0.08313455066755553,0.9586942809525975
9201,0.4125154154190329,0.650222941287742,0.7135298127703887,0.4312887879032243,0.08601163319290578,0.033666031925502896,0.1790361856683062,0.007874738280861202,0.09633570526973997,0.8927585279437931,0.015788672850919193,0.6421137536506265
9202,0.0071692385314545476,0.4595655889184959,0.705707877311637,0.06023979402914904,0.030159512920117756,0.13367879401497937,0.12661535670832247,0.0005741932187869456,0.05932247912990516,-0.5014075861700453,0.09746055799518019,0.49003907069615676
9203,0.20150524066729716,0.26137514092416514,0.5572581085340241,0.9014609317169133,0.04165891815904794,0.18916076403044768,0.14988257917002384,0.002228852638355141,0.01686006384886764,-0.7946366470589437,0.1702794756857701,0.6913804532772871
9204,0.4546696054919347,0.20279709064440612,0.20103187651713403,0.4861924615710038,0.03900484679230473,0.21669511275294256,0.026008125915375217,0.0015046279265416027,0.06310860964138483,-0.4811400540978876,0.21867425587791783,0.6962910306908279
9205,0.10519151319800693,0.4895473333094671,0.25435408212895105,0.32041294619670446,0.06908394707051832,0.07869060429220051,0.011132821198814641,0.007365101394233396,0.0800963924034087,0.7198912303961347,0.016402176876686096,0.7254213890956168
9206,0.19129769303983826,0.0670315293446867,0.7236430660869413,0.09629979026596404,0.0749314308867431,0.03835749472256812,0.21318195408168425,0.004638518743709769,0.06312682046340856,0.7031501365420356,0.2473853296640059,0.5075407320706461
9207,0.4452673632127301,0.9399384123817626,0.8963119081655325,0.18112409013485553,0.043065529485941646,0.17498518080248243,0.05184525940880308,0.0020215988348832002,0.054311132386720695,-0.10202597153907444,0.17087559095314714,0.5676599405318209
9208,0.255857125808086,0.10702777748595896,0.7041682835619048,0.29476219576832546,0.027377945255639788,0.00565625255174585,0.025003673673190625,0.0099092498601265,0.043606686328129377,0.6596284488949697,0.07623661402310809,0.6244009413857311
9209,0.47488347369737804,0.8880563302618989,0.05186247620980964,0.20055133667493968,0.09180863246848421,0.17151858072089943,0.18547829032964908,0.006305556061229983,0.08055213457728824,0.8846000816582384,0.0018361075165823446,0.5624301596457737
9210,0.3241206120015898,0.09378346104355036,0.1476304982979855,0.5843042040606509,0.009795744254888368,0.10753353301926663,0.15076754433014877,0.008394980013427134,0.044351910007412815,0.4247896593213445,0.20040921274839055,0.6007556549044871
9211,0.33007672844773683,0.6745420448277564,0.8873651251667631,0.921124498871468,0.03460913969103601,0.09579024009741245,0.11737949054248453,0.005840507947949237,0.0517664301451638,0.7910935242857837,0.006253372149967338,0.8754217561916556
