sim_nr,μ1,ω,p_f,λ,ϵ_w,ψ_P,ψ_Q,κ_upper,ϵ_μ,prog,ψ_E,α_cp
21449,0.36462251280745656,0.41447124161345256,0.1758373242132233,0.45951644059926866,0.013163434429265243,0.04060954605867926,0.03945341996986624,0.008933314479183389,0.003509825549055832,0.25338688798313513,0.055721671442479005,0.5711525948795277
21450,0.14958657381574186,0.7391453688821106,0.5511610657711603,0.4052069493638977,0.07714671714195545,0.061097246571971416,0.17028134353549668,0.009148140667744444,0.08172689392440262,-0.5262026772768293,0.1613450152376606,0.5401472590197861
21451,0.2303144842716468,0.5446214466717947,0.6515019839036049,0.5918047607961157,0.08954010020180442,0.111433569467382,0.09724083941643999,0.006264385434522033,0.0492579153944715,-0.7123863640426784,0.1788393979596611,0.5647128864891213
21452,0.11138759791205081,0.40509737929681994,0.8967031589523072,0.6844487487989924,0.001781705092324281,0.12996193964224215,0.24534735859746518,0.00946951993543503,0.013203479540792349,-0.9422212755450842,0.19609158611737112,0.7456957058867916
21453,0.31599811046296034,0.8023351072492054,0.2445977007162065,0.37803092936372484,0.02897117104890313,0.0408619474005244,0.10150302903498601,0.0009116758673690082,0.09547732455634311,-0.42703019161137123,0.04685368569639404,0.4331466585089584
21454,0.3642759741623895,0.23586305178283623,0.7082892969682378,0.008925851105877779,0.05194177123807119,0.2178415179613871,0.20232115423127214,0.001010493363530013,0.034783840175241436,0.9704338217565156,0.21973534188522678,0.5970419361237811
21455,0.38608281114381404,0.47001476467401815,0.2611522255260578,0.29984424368701346,0.05821175856068557,0.20919512563238127,0.20389655007171936,0.0036092310844943677,0.008130648526619561,0.30500016134800867,0.1885949675053665,0.8052340740608023
21456,0.42317605773273265,0.5318389706084535,0.05603184890285836,0.9926979949580967,0.09016571345294021,0.17868545812527292,0.2132736938582789,0.0015403013097078087,0.0927672171772663,0.9757192695877039,0.16719593249933212,0.9974738984465384
21457,0.06374271995981357,0.554084033635406,0.749996750955883,0.8924862051556568,0.014209575066659794,0.2062505385692052,0.17954631160262444,0.00020505885414619254,0.0021690406729416465,-0.8608113126746759,0.03491620736622336,0.582730276956861
21458,0.33782091592559804,0.343047405326017,0.8124537558439678,0.04430317601560107,0.09989250151389129,0.19361110549026977,0.17759055788203132,0.002587725969909169,0.01618901343511568,0.6351625393178397,0.09361397066778707,0.6782311984686932
21459,0.31948575686792624,0.5827894424785094,0.5892392834541328,0.4892505020004364,0.050738367848295024,0.03124364910909876,0.13273241611053976,0.004095537324608182,0.07945683089156455,-0.36681927107027035,0.15268125760985735,0.5181447810054639
21460,0.47644971624478455,0.5866152645651173,0.13387715026603236,0.1125462685767278,0.07109991892454859,0.034812916699805393,0.24078898821074773,0.008765726837157768,0.07630959401829625,-0.4586966354371653,0.012560239129879885,0.4948457356714768
21461,0.39537553228231465,0.7462449195156566,0.23684200880963294,0.7195008086506073,0.019633457592197194,0.20087920684382346,0.12550276700778312,0.003993199029800301,0.0966546131045663,-0.3736097020050837,0.0800572445017052,0.7737059224081577
21462,0.13030900290564698,0.4983617838512373,0.46609084244989046,0.12795343590432548,0.029512685464367173,0.22405214540291102,0.20521045171696012,0.0021856908301259993,0.09609541788095403,0.26061633669599016,0.13823759019355764,0.5081578533800154
21463,0.23809599387184754,0.07060412022120074,0.15649091125729317,0.9552827009047791,0.043996957413969084,0.07510064795024568,0.1642419387455979,0.005412052456640356,0.01811203055675589,-0.33829490188195666,0.19721051889065613,0.8269811975249881
21464,0.3020671844251538,0.8384548183238769,0.29076806873075695,0.44720426577154887,0.08135017670659134,0.03071870106276078,0.12975959461147463,0.0002135802886850801,0.012666631812627609,0.03976803687360997,0.1066349713756606,0.5634809075573761
21465,0.09299395894670923,0.7164611993130733,0.6949316423148616,0.6743310971818404,0.028668670707532797,0.15053887785842998,0.06076623007389533,0.005766299725349212,0.02176546109805032,-0.9891416229191158,0.12345928051223484,0.6690843099403225
21466,0.3544275717565033,0.5852752712893694,0.14951294982567684,0.5289569346698558,0.0006373312320676612,0.02483978478711104,0.10253255753340194,0.008696295427765385,0.06272096009828396,0.7736755389557362,0.15943026116478556,0.5669517401461831
21467,0.2432849268854137,0.11911298547281382,0.6805884308770743,0.152921416808694,0.05898999368204297,0.14233467855547163,0.0668035328283148,0.008850930894342073,0.06557262845523203,0.11488640597456401,0.043447810819137116,0.9620083368386227
21468,0.4917836480695758,0.5518706706197152,0.9718565910674923,0.9858602185379236,0.056961564178758264,0.04180488344506968,0.07026587419617718,0.0076996985474013496,0.041265237447861314,0.34418315983026604,0.24365846593625093,0.5053143660198625
21469,0.11401547975828895,0.08881816687938723,0.9539168250990707,0.33813748941464494,0.01355998452507677,0.20795094857543622,0.1363025799288444,0.0033951865394429943,0.09740887891954575,-0.08348953088149624,0.24171573760194037,0.9751382350114195
