sim_nr,ψ_E,μ1,κ_upper,ω,ϵ,α_cp,p_f,prog
3126,0.07960440525853894,0.4294036445788962,0.02466845638892783,0.7333619970124681,0.05147791671065502,0.6359511853334867,0.1621255797458813,-0.6232491973740487
3127,0.038870153436041055,0.390819207553839,0.047986798002602395,0.6269947335632307,0.09571522075688896,0.43165927423276373,0.359766386854149,0.8368167626651091
3128,0.05993547954001949,0.23867270395720375,0.007320539404644196,0.47085492349535907,0.04216869105661371,0.7036957205997467,0.11305061275266412,0.52465487860834
3129,0.029241253815598552,0.2446776701874056,0.004073981409072773,0.6644603799593327,0.05892983747689445,0.6218871636552445,0.7826719965241247,-0.3111240397176498
3130,0.09538479571564644,0.1146232563844979,0.040425137649212184,0.450914867053943,0.01706079493719206,0.7107486344700573,0.9692163160616405,-0.046230276379014335
3131,0.06606128952860862,0.17943507902331837,0.008244467343684269,0.2955897477316573,0.08333832689952225,0.9584868931058681,0.693289248403362,0.5449060944579673
3132,0.0767559371826638,0.21502127294526027,0.02664453848842023,0.12746148082895842,0.013826039371392469,0.9014325452898438,0.758493201189683,0.41231144374340656
3133,0.024686657467759252,0.29665876838864685,0.025366754125581426,0.8469982380184976,0.0821223921173581,0.49365399058286735,0.9276929392462182,0.3548941009624109
3134,0.09675280872797273,0.3508999389406099,0.01030585998642606,0.2931012047036784,0.09486237436267209,0.9549717915515767,0.04182392241854766,-0.6897867509829354
3135,0.08688223021537526,0.2891690916066482,0.014869623806039747,0.10721727566010959,0.06493486797873864,0.5001681126953317,0.05052884384096274,-0.27773164530950933
3136,0.08390255039890279,0.3024037605832074,0.012144847537478019,0.24474584624824566,0.08586110134233525,0.7442278522381864,0.23982566148916762,-0.4447188170116997
3137,0.02068103095597306,0.06539760961982256,0.046872439539443284,0.8339385672680683,0.09845250745692395,0.9598407031058155,0.28607869559326027,0.2942488384314559
3138,0.01720870170131163,0.32042137948212945,0.03542092019028666,0.7466681911459403,0.06229516777064012,0.781671939878773,0.4797391375294015,0.6572440274473113
3139,0.0705440134541603,0.43067681992735635,0.04243617822541665,0.9078680316141061,0.014145668482543365,0.6935049994060132,0.35629834546754696,0.6461438395258436
3140,0.03220205896193076,0.28014670579825174,0.020558595879957606,0.9490362045263088,0.0039659487352151825,0.6184383045700621,0.8812995530971167,0.24394371917719693
3141,0.08612800782038127,0.1657385977806658,0.029990503389844266,0.8979880112973487,0.01289294659024177,0.4855075055948389,0.470765232953127,-0.18478774154451616
3142,0.08805551180604587,0.4867474421109807,0.00933540161244562,0.4515504018549823,0.04004171692075802,0.42050651786137055,0.09865096840413622,0.03378009067499277
3143,0.024204377538786015,0.22726169453349462,0.03804585272665685,0.3090053403086486,0.09241774864158879,0.7460411199466135,0.7132359640779907,-0.32067424016695845
3144,0.025685943748284253,0.45657180617870025,0.03516239547132723,0.7223107892957422,0.036248215080537854,0.9219325057647614,0.24310315438681623,-0.3606352833514971
3145,0.05356256513877821,0.18942195202328566,0.0030081877631136004,0.9838535481500627,0.08004966484798642,0.6051548419695822,0.6229759576204745,0.08501759458400437
3146,0.001319903303416404,0.36929943312553776,0.03939729481573056,0.9605310776581764,0.086660177157459,0.8796744066767209,0.8177578123310387,0.9869692580192233
3147,0.07073822424484764,0.11557933572039565,0.049132252131426815,0.4577034754651491,0.03282203215664571,0.6740485733062448,0.005997135107517313,-0.8718622324820972
3148,0.051972237407072276,0.4738653937556435,0.005418577737799633,0.27702125623174345,0.008777475595812151,0.41522375319065036,0.6908873597352846,-0.8848440635855426
3149,0.08567532321250526,0.028700035122782214,0.03044760039116411,0.756586220613222,0.031016205506179884,0.750151954143002,0.9095974844945511,-0.2225296323440905
3150,0.06831827425768368,0.04056574861698279,0.031429049788498496,0.7697261051705092,0.01009732992636697,0.45554185011914394,0.6895982617467026,0.48017219562780555
3151,0.04374575704298014,0.3792975639969103,0.01428353729391729,0.8199427742913312,0.01784191791313908,0.4521257893960553,0.09234243316364271,-0.8357581512468538
3152,0.0527154336850446,0.24638074910848004,0.018092868156433788,0.1783874455882036,0.059817511729278766,0.9738852095887297,0.435806936514506,-0.4836463307042479
3153,0.06577732281859744,0.12930296508933825,0.040299920241662505,0.9930669992111812,0.05541103725356103,0.9087954880989256,0.9927994193744989,-0.7410878785582666
3154,0.05530118152911058,0.24671448025740048,0.04012554612974518,0.6767474284945587,0.04229299669978837,0.9643997036068156,0.7046926457169413,0.7594418530132938
3155,0.04181178897148044,0.19899510167957282,0.033070315744822554,0.013532880532979772,0.014005403748620054,0.5370817825048662,0.8745818012439586,-0.05896384422690626
