sim_nr,ψ_E,μ1,κ_upper,ω,ϵ,α_cp,p_f,prog
6251,0.06348697349048465,0.3260834142592581,0.028324919817171654,0.854061347662796,0.026800461449883236,0.47668410848057496,0.39613284674105037,0.5357340868295892
6252,0.0018273962738390122,0.2941490757625334,0.001467437571870765,0.30130722135495325,0.09666724239468273,0.972048324200558,0.6526959716249402,0.26024131140232964
6253,0.0382635912908091,0.08652458919737516,0.007014857293350327,0.1193534580322435,0.050745955009555956,0.8793044765461573,0.678663306882547,0.1785374002172475
6254,0.06246948514842933,0.26785834847605544,0.00801566970747302,0.018307320646791466,0.03462853257081338,0.7440122603146143,0.17614201320715056,0.19017677421467205
6255,0.09875838174454582,0.43394414131895837,0.018383296005826413,0.5466359753952675,0.09185505982027004,0.8761506274914656,0.546592405960143,-0.1853105908280338
6256,0.07839792053229643,0.20575874277016443,0.03813882810640012,0.848892251588767,0.05882177206353948,0.6514852187977511,0.6136500166336099,0.3547824313836725
6257,0.03249239110062534,0.1235327206942019,0.045912793844243224,0.30502316657460526,0.04337699216343872,0.6523778159139632,0.8456271502451431,0.22787085662719542
6258,0.09451132996634998,0.1519258591367311,0.017142783436228864,0.8975471407888487,0.007199303016930134,0.6602389184589295,0.29775783649994375,0.8457656044482602
6259,0.07433500520098632,0.15205959642972006,0.007127042523686702,0.028704925509646022,0.02427297433873764,0.7712033131992817,0.3444325297111473,0.8032812700712741
6260,0.0635972474679325,0.43079247433178025,0.040939474727173006,0.822894394879625,0.0527052136420214,0.42360948063536197,0.06250535177900002,-0.32999415855475267
6261,0.086206061179459,0.20381661371226698,0.011402074054049097,0.7652862933746993,0.09271627145390954,0.5152440530192837,0.5149277498268863,0.9985716829288271
6262,0.04479361090776149,0.020348764154809403,0.028262183010824667,0.10396003411777514,0.008035640382584806,0.9851885695458134,0.7253536379767628,-0.8616707550484928
6263,0.021409520849781913,0.272358525677054,0.0038045490069591142,0.9255389627616462,0.023300146775791925,0.6317870304942877,0.8515150814518045,-0.2515051042390275
6264,0.025369514688090608,0.15481401458046087,0.021605158877481264,0.05663838097494186,0.03739613961975746,0.5051893357461207,0.6054653278324202,-0.23292120355091583
6265,0.06546693646185364,0.4656743543139678,0.049028734367474326,0.8034579038725611,0.07548983560648825,0.5099782359439756,0.8816015062680513,-0.22994203472897723
