sim_nr,ψ_E,μ1,κ_upper,ω,ϵ,α_cp,p_f
9376,0.04478694571335239,0.25225836535259527,0.023323471883406378,0.7895857852048473,0.006454096730163642,0.5460737482518732,0.4595042882459753
9377,0.024964767875487362,0.3944732582959838,0.04570244937871606,0.6351008358112626,0.023052340959732423,0.7054121805639025,0.4017493928887671
9378,0.03599232020191977,0.26922390882324754,0.021952298523806906,0.6008995311687875,0.019817110593821085,0.5170679606703904,0.977303152373677
9379,0.06621729254060209,0.053853048380253475,0.026404027872894094,0.6694108629659702,0.0325252774139231,0.9208308247248533,0.09927619617767462
9380,0.06900806201692795,0.12483764620854536,0.03337782597130597,0.7565528811756892,0.030075927632019096,0.7649850339915338,0.36545801237669434
9381,0.01556701230646649,0.2122937568117576,0.006567548419930793,0.2045991038288802,0.06873678510507072,0.8379051846174778,0.9348354350339317
9382,0.02449139307838333,0.12979431046780882,0.02547706831826755,0.09349708586337027,0.09504302026056449,0.8746507540516292,0.47339189310704544
9383,0.021042175889460283,0.19323826543646577,0.03667929323471855,0.9778202125180162,0.014025019312919051,0.5077733730414702,0.6155519470856743
9384,0.021503584818826083,0.31662988409137727,0.04700501105424417,0.18092953450880028,0.05048135706298286,0.6334572074204878,0.25632255525793013
9385,0.0961467888935052,0.13423490908556063,0.005447986105563235,0.9960588263156096,0.01258835727353592,0.8771092729345712,0.8260873928477936
9386,0.00959575329817831,0.25357706597237517,0.04845717859115174,0.0554904454222052,0.012897458415623952,0.4751735206856492,0.7939489322233737
9387,0.0883501876028742,0.1436853996568809,0.026744458299622888,0.7974100643876407,0.02074213046986158,0.8391993557652535,0.35266386870621225
9388,0.019325274627956177,0.07328808644755086,0.01407438014807689,0.2871028338427355,0.010269577326086354,0.6353997616543955,0.9517713097493242
9389,0.0732469496501639,0.19767577624307983,0.033105154667493246,0.0462428576466183,0.0993627641852447,0.6311710501830311,0.9565789569072918
9390,0.008578697419741014,0.04035707388167156,0.04299729949825932,0.19814409863652974,0.04108376015547063,0.7504541906395709,0.054351441871767804
9391,0.000771269102018972,0.33736433487671913,0.03897756591122336,0.3379915064544555,0.09107093082212442,0.49013059359250855,0.5943875825961582
9392,0.028744110688184193,0.40555178213776216,0.03690715726762086,0.44010671160522924,0.05140627374994486,0.6421263030412824,0.28804063465504526
9393,0.08525025553343289,0.17133538887797264,0.04398339416236673,0.49391562223763086,0.08559173928654074,0.7385890944795876,0.28620107144480295
9394,0.09522729413210872,0.48596598607109426,0.04904401263262778,0.08147299186231094,0.06771635034940596,0.7193498387200463,0.24447927057159669
9395,0.01836145794166011,0.32077416030954087,0.013684541299405266,0.7604101425130031,0.012268240248285753,0.5392449807156259,0.5917179386960276
9396,0.0020201856561337336,0.4921037333059046,0.01775420708974274,0.6362455695138935,0.022630908853597077,0.9201403414020056,0.8363950393793728
9397,0.059617302152845386,0.3381422783980089,0.0370812060501568,0.39409032517167236,0.0711650646675943,0.7743688550481339,0.896682767661087
9398,0.0002458961349961162,0.45781000651338616,0.02800912459343771,0.9935734686677657,0.08369213653872452,0.7101029192602344,0.8238481929498401
9399,0.021645985688878117,0.417097781163764,0.026120841002199705,0.2212586083366517,0.006325209960572867,0.8898998230695798,0.5577239955916802
9400,0.07708245073544392,0.07241315008286427,0.033487285790596975,0.9848419223140252,0.008585035534521262,0.5489605546390054,0.3618892844984895
9401,0.08860806902837012,0.3797286532230551,0.01592065946998035,0.7818686354053654,0.0898647573196813,0.7566902454302489,0.5273046203062581
9402,0.08074536899197761,0.45270269830126053,0.04185284493484789,0.44229229220559757,0.03702529077856378,0.885528229403483,0.2690637257430195
9403,0.03032122106280921,0.021244048112506134,0.03354041292137584,0.0034122142815545447,0.09138948944006467,0.8128583441426178,0.45335134097450974
9404,0.07256551588504885,0.23752401375294527,0.002174126817091702,0.4981903970212038,0.029124618550530897,0.7069957548073524,0.1780971667206093
9405,0.02941144416370413,0.21839799435189644,0.0294493216971959,0.3411767707323012,0.05757525833321325,0.5150153329025906,0.8467692666110214
9406,0.01595831320503976,0.32811765723744174,0.03059317741021685,0.2727304943327786,0.0715636833748968,0.7089751530630741,0.6338477210284675
9407,0.036743831632461914,0.052115214398475516,0.045532144820374716,0.34844066700604487,0.06155804186186475,0.5055460549454807,0.7316513634787367
9408,0.09455971661047217,0.005207652456127572,0.03551612981230822,0.06517819474370556,0.06050143559870907,0.4731830445772303,0.013912773373979932
9409,0.037969568495697416,0.15416386313979874,0.0032704797565530764,0.13105869410179719,0.03903882085151497,0.7494689014591642,0.706625848074876
9410,0.07588274125518923,0.27459890979596346,0.043537879520091805,0.6585834499291415,0.0905093841950993,0.4074872427567913,0.642011675392098
9411,0.09109356212792874,0.27874552532529806,0.0032965667827433947,0.5592349102224626,0.06808024792854547,0.4595928143986417,0.8915538558270558
9412,0.08160452523327477,0.31529759870100477,0.04808148602734377,0.06106300812960943,0.03623641423016017,0.6665285583858571,0.1302214701350326
9413,0.08144321707295613,0.1743726200821949,0.022646276422127277,0.9937260704916971,0.06715501280841406,0.6752417717440533,0.87521044498285
9414,0.06959009393447001,0.23941359716295596,0.017136960041311922,0.16417353209951577,0.07132629586340378,0.9860092199255631,0.8516481168606107
9415,0.04787398515217864,0.04246815812541699,0.023649425500000237,0.2552579217693034,0.09310047723323504,0.6690063036794147,0.49857046822788387
9416,0.0579279017900898,0.0608289846771632,0.005945331988433176,0.6044928852320374,0.01847971629985094,0.5851973498883042,0.9311350547108448
9417,0.020456882542895093,0.10684451135611447,0.01794318610825856,0.8340743223390064,0.07667760979855202,0.9442768584358857,0.3387601824088108
9418,0.0027979136358134275,0.3709434770509632,0.010168106333165144,0.1345011957721734,0.0002722790492127486,0.581600355070744,0.6463180468542018
9419,0.07371421337589547,0.09173264317747462,0.00393654371456858,0.894498719534486,0.0017575953810636865,0.5357351688495832,0.9642423225544168
9420,0.06404945048101825,0.15734181947671833,0.025106525171290063,0.2914232945924759,0.02471516665928332,0.4098733563038014,0.08366036558557206
