sim_nr,ψ_E,μ1,κ_upper,ω,ϵ,α_cp,p_f,prog
3751,0.016496900119414324,0.45731297606670934,0.022016653831794797,0.07180078290776382,0.0044578828898207395,0.6765426043631859,0.3165770535067312,-0.32225646232289606
3752,0.07055725211698717,0.05537229021444826,0.01519157026005917,0.7032218232867165,0.07288559146202214,0.8587156630541327,0.851351223567652,0.34882841949672283
3753,0.014920051899597404,0.07277527665956557,0.019353351310581527,0.3946266669946783,0.09014819196157722,0.7776265322808997,0.5752928934016686,0.6518888714503355
3754,0.06187058863672473,0.04324812816319493,0.03120976696227076,0.01525567327259238,0.010940292204304591,0.5646992875172405,0.13439369913360572,-0.3925728255826566
3755,0.059987675899799434,0.07528338218321554,0.012184019784314038,0.10165755521667681,0.06668317312315568,0.5405297720884329,0.4663370317065103,-0.4512834484330094
3756,0.08739575342436351,0.29479141899166483,0.04693273344176611,0.9867192114826255,0.008753870972205985,0.593545161690136,0.5232980748802633,-0.4871554189472943
3757,0.006080351839760354,0.22093905703547884,0.03259323147886632,0.2573858607830353,0.09122068523940996,0.7305571491266709,0.23448607569102656,0.37820257226418486
3758,0.017542156937606784,0.46822784559520014,0.03753066527880819,0.17185350622828346,0.0063053400165579455,0.8823017320681135,0.29505026985214944,-0.018894567406524954
3759,0.05674610997221877,0.2798822733885173,0.010879473614884061,0.2874703603625477,0.0072357938361033965,0.4469090748237409,0.5807971564587202,0.6959898477920705
3760,0.019308968997452786,0.38090245095557884,0.018774457195239205,0.5219363884134103,0.08964231556481324,0.8682300769167097,0.7696720821813383,-0.7894206386780247
3761,0.032038125833107875,0.09219936232582861,0.010225855213102228,0.4102078645851145,0.05860836965322398,0.4517796426139957,0.4870318933598715,0.05990652778363614
3762,0.050501967823616704,0.17246326610769835,0.011322829893886603,0.4189136819766756,0.00597877826153107,0.8756671836285514,0.319922777768951,0.2624663616360121
3763,0.012575991032442916,0.013531602257383733,0.029375896915940843,0.5380233534013142,0.023911695125583984,0.43448956940282385,0.21614106607922573,0.284458001355119
3764,0.025132355780391705,0.1386822560332233,0.03424921908149813,0.1770655819600321,0.057538691642879586,0.9642254875960695,0.1141395767655881,0.9738359567031698
3765,0.038510546364138754,0.11248961650971881,0.0289623962207974,0.31978134662500063,0.033085403636767756,0.8592544703605325,0.4642625989895493,-0.524998137505372
3766,0.02071501234911459,0.33128517226651577,0.046672973986543465,0.8078407539684285,0.06463515241701433,0.7222522580758535,0.06804664244077395,-0.03932721939625039
3767,0.07968315487721427,0.3596341686589085,0.023918814681778894,0.9791695238116832,0.044973119720452676,0.4061331850625787,0.41743776575626024,0.9107547784180456
3768,0.06261512464534076,0.14249051735923332,0.002072207457629938,0.06089174852926474,0.045507879771338786,0.7749327488178479,0.2179680121224837,-0.12343824191488728
3769,0.015306592539051528,0.08084180393971484,0.03990616383483816,0.8939162589294674,0.07787498406071408,0.9722069602311688,0.5846517712243462,-0.5222461393429692
3770,0.07724321957459154,0.3821224627614361,0.03976871749538813,0.13380857446173394,0.0790874099936037,0.7960385696289944,0.8392200577924174,0.0022731289183146597
3771,0.042512910120634566,0.00713198821458802,0.013002637252753,0.07625835224365676,0.0049265230902436966,0.5014128902621109,0.26939737049083623,-0.794971058308585
3772,0.01870215143505694,0.18358544069755633,0.04404944334578647,0.9578981810874997,0.05824859773853587,0.6410769931866749,0.07163507299584056,-0.3647949744011688
3773,0.030002477828642946,0.03980524672958548,0.00839951625395882,0.78006535257774,0.019689057669821625,0.47633691477032175,0.6172341891499169,0.7388519537325822
3774,0.009581668468196915,0.47292730213514067,0.013638065943061951,0.629357239404018,0.06000188674681372,0.90990180442589,0.6629136490830483,-0.3334664416108356
3775,0.012785716524464787,0.11931755630982148,0.016821594437710537,0.03363370478993591,0.019941247792201806,0.7006689714308867,0.8065820409622259,-0.24361908529622833
3776,0.04495344169252827,0.18797771786385783,0.007403212028249159,0.2638316400226426,0.032625052159885364,0.7824787639295694,0.7010685251255593,-0.26504847267222
3777,0.0317588128008677,0.26132575631373167,0.008665068385564962,0.9640406669147287,0.05942703678471537,0.9287383200215448,0.13058556807036226,0.812299382532401
3778,0.02984684525912857,0.16790536994656147,0.01813611941757318,0.9100354342555808,0.046138012408762925,0.6068029430117686,0.16739579807236843,0.3026678559900011
3779,0.08402681850398719,0.37430945535962007,0.006516844931292104,0.8383777259722148,0.01692049679394319,0.7125658366711356,0.6432379638763315,-0.2908077625867884
3780,0.09311018827667451,0.04899753362168429,0.037499620804778186,0.3902717149439338,0.08771227221373401,0.8025596892076237,0.9673336260915943,0.8899373315048
3781,0.014526416995534084,0.19385506435105804,0.03761215147655556,0.340909207274194,0.06802142532856921,0.7707133148569488,0.31462932281973266,-0.9634788742175803
3782,0.09952336021245867,0.3558670843123068,0.03640245973909025,0.9932775098964588,0.05477915998554626,0.47557589210112666,0.9771441259175323,0.12226873565772123
3783,0.06441148651575487,0.2206073008111895,0.014016863171169285,0.5903575465642097,0.014579082708620317,0.9265998524699993,0.9661284613196823,0.855426515409847
3784,0.06859299283782215,0.08277942009692095,0.04422127804721984,0.3403211748911104,0.06084339717335929,0.7812883577516813,0.8007944122637141,0.3858206813466547
3785,0.009296101350867818,0.31798246246770956,0.0024869090856509757,0.12938331006209938,0.0002734091441256018,0.4180226305838454,0.8943564227088507,0.6801319078066705
3786,0.007558484021690111,0.42474240515726963,0.03163234961715588,0.4867409854081099,0.03999782212471501,0.8325118300090011,0.5415034489623795,0.8305708909817473
3787,0.04972069348534062,0.08542009548216703,0.0005086200146150884,0.47211450648978853,0.09228087844573933,0.7368349097813771,0.1636288242247778,-0.4625474462105692
3788,0.0371567700099252,0.27440354590985466,0.022639503166875963,0.7239776870148373,0.02750607816327254,0.5100341162006949,0.04499825528217892,-0.5693842865170462
3789,0.0005980868344396642,0.2681327551942781,0.020011033178425945,0.3227881297542753,0.07256156601569361,0.5301557679748626,0.2735560818418632,0.37094374929414875
3790,0.037504293486505746,0.349399579760727,0.04251647249688114,0.2162082689819864,0.04156342983206518,0.9308554820358987,0.8113617489265877,-0.19354555641844262
3791,0.027327633839265016,0.19097348935948388,0.027540524493463916,0.030913665471033646,0.047076758826526184,0.5769082756192752,0.42876537944449583,0.5516602351587454
3792,0.03647305124919348,0.33732635300517383,0.0002370493563526435,0.778584917618513,0.026506695399530045,0.58970509325274,0.5190609258535492,0.14398668802421644
3793,0.06553092178626517,0.16021836659323882,0.014882828320001838,0.606412484701109,0.03123997903671757,0.7647888166626811,0.18267335240102617,0.6446640262958121
3794,0.0024285733868854215,0.2104352947435756,0.04336705048420039,0.7307409917168998,0.027001677503271163,0.42429966463672447,0.0009531149823327697,-0.013412197555435323
3795,0.006554084832972654,0.2898558842305392,0.03894418635420132,0.3215779501990206,0.024087585691220006,0.9750504748444531,0.048221640626252574,-0.25713461242266955
3796,0.07313675728512654,0.03271810576636099,0.02443565099211167,0.4265620971800198,0.09815483272004843,0.9770827880023921,0.43729237945555804,0.7738532812376313
3797,0.09845022954904532,0.21733356344347604,0.04039216113558826,0.7318596894114594,0.006497269590373275,0.6489986652086918,0.6359198577079825,0.9241735620621427
3798,0.06410747818183454,0.1406573459540549,0.02347705163570387,0.8777574121149979,0.046825672713394995,0.7552111692752708,0.023806642052709888,0.2313952873766667
3799,0.06997298661496346,0.28165746053001334,0.03565357249946525,0.47514805198190896,0.09974271594253081,0.5762485868279177,0.010977059207645403,-0.19007607130507498
3800,0.0694985585377139,0.17573356585302535,0.007672911690643884,0.6682529267667838,0.03925000280070214,0.7254464467838879,0.7272662973723991,0.8264928007993817
3801,0.055141391209426065,0.1780137370076723,0.02269273132587178,0.34299126268245766,0.031113695086265148,0.9982045273251964,0.589587772173551,0.42024226357339933
3802,0.053517265283334996,0.27370249389658724,0.048678763084559463,0.025507049082588336,0.02632305248415704,0.8138930811098064,0.36258232433081666,-0.4373003952845599
3803,0.09362753795460454,0.47501475387803777,0.04084981878122212,0.7159724167315661,0.0703532597175906,0.4593681848170128,0.19557509995126576,-0.5171961028970384
3804,0.05310722889913655,0.09569126725488432,0.013893057218809825,0.5617543236824768,0.07394542963628367,0.7148898829960444,0.22222689443305266,0.566848464888505
3805,0.004398760662583841,0.24103984857415653,0.023635256695672034,0.9756398387541972,0.04337567868371264,0.7653584474420956,0.6088799041195391,-0.33799173578023123
3806,0.01189531769898109,0.003994990362976744,0.045190675399626845,0.6320426735620613,0.018676898429977076,0.4879622647692207,0.4738638171449633,-0.09935558080620399
3807,0.08707135954451718,0.3585163423890737,0.027871696860235603,0.351673380960505,0.04013969549457969,0.904200563108458,0.37268672049773344,0.049026384992847616
3808,0.002657613407316416,0.33487354347376863,0.03215507309187053,0.003424671937438118,0.003793739662711776,0.435449343563671,0.16961291291380204,-0.09032045036452929
3809,0.04902912686209068,0.06025442767918147,0.01285186500260664,0.41147407594214547,0.09622963701167946,0.4309531580799365,0.32451299329773997,0.501858948164577
3810,0.002232039161598155,0.0928553240812524,0.03254219569350771,0.7713149392184819,0.011064382580376283,0.5227117968324971,0.5151190949097595,-0.7170240451155854
3811,0.05803572206272209,0.23125982713034765,0.01769983077555141,0.6557213010121319,0.04080605419434766,0.9069746870707518,0.2305701241856726,0.5186373817969228
3812,0.019666731665742978,0.4996714440638686,0.03157284622526608,0.08182584145831107,0.017876782368303267,0.6668034098666271,0.502594621320926,-0.4702643938093126
3813,0.006244976831728869,0.47687384692173646,0.04712112875395032,0.7416487722805047,0.07547917152391187,0.586163408253892,0.6902397547584964,-0.6152784338338015
3814,0.024214979634280456,0.1770482823347816,0.026161190560676558,0.08901658223686394,0.054355030711651466,0.5651421599196308,0.9108531481295786,0.9214148195430476
3815,0.02752340441600337,0.35019819842067074,0.023130041605531948,0.5211107434072977,0.08426028469163753,0.5519418251128917,0.26357765633788777,-0.3027045533691649
3816,0.05580234705991134,0.4513478157385096,0.03395420460812281,0.6086573912188202,0.07975804935376214,0.45378002322658534,0.14566125856763762,-0.5378105590804889
3817,0.028545224387978498,0.3900282927916801,0.0015355758482372668,0.6415391330972581,0.040515876024916395,0.7094641339859465,0.09177785786155081,-0.8799407570304077
3818,0.05328657343871893,0.4393713559747602,0.04897219002535236,0.5716318032637823,0.010783439809700599,0.8522533658371526,0.7129698703337033,-0.820477687448083
3819,0.04743504183151701,0.47416712742158434,0.04790882147198477,0.9296817326974435,0.07076738024463995,0.5745181552625291,0.8744253462194898,-0.19671729178091235
3820,0.09141725317991739,0.028913528992836206,0.03517342489403349,0.5913175758475033,0.030816737382103457,0.9720909203236765,0.367572921113207,0.6229628748126073
