sim_nr,ψ_E,μ1,κ_upper,ω,ϵ,α_cp,p_f,prog
1,0.0033069541738972364,0.4791737913956985,0.006846208092164108,0.023805230625656936,0.07186596313456467,0.5605362706540362,0.8658762492348866,0.738399017370728
2,0.05401563499562428,0.4727312467144425,0.02989110298269071,0.005499020300541619,0.08737332610451275,0.654099003970102,0.16476075630826753,0.30371260530344446
3,0.06591688298655778,0.1623521990766485,0.007497073753953632,0.40498366573557,0.06553197450947192,0.9489792104497241,0.030248650887733788,-0.2793648237959866
4,0.06317771331990009,0.3328067580776883,0.03717638776500796,0.15420391238875264,0.06142866305561434,0.8392221861771005,0.29939238073683133,-0.2713779019897462
5,0.0719352036555818,0.2303646941009966,0.01399167814232352,0.9259134198126919,0.050686070855044,0.4394437473656165,0.5421442946047209,0.883928601512074
6,0.0015139049850119114,0.0012649704706912707,0.04822238794439708,0.64800604915764,0.009030242111044945,0.40402635503206874,0.22386044737631988,0.20306357668629538
7,0.07534812495449171,0.296630588325488,0.014382653719221546,0.11948186684362881,0.09588520688259856,0.9210017085824427,0.3425609665947935,0.7410953542921264
8,0.039497460547787966,0.22918394734652114,0.001373141647583549,0.13461078745934896,0.057142034275494406,0.9085923521715777,0.543371413312153,-0.4008909809102077
9,0.08650191792850175,0.43381522103441855,0.035942997135394186,0.988154050961042,0.03904976899455313,0.7506527490753618,0.7520842262212274,0.5894664230676723
10,0.08672343155816031,0.1548611948374334,0.015421296828718806,0.29480809405228003,0.09935821036720092,0.5489900105087154,0.15101539399400138,-0.7066358527309546
11,0.08320776318718386,0.07250913430924202,0.03297859251544354,0.5149540419428433,0.06236975643801577,0.9403633056006613,0.19778906378158556,0.7761554172380962
12,0.09930796331683461,0.28920591717638156,0.02106124944296155,0.41673672054990274,0.0954793828699928,0.945247376565815,0.8387287809813144,-0.8674919090244749
13,0.08967256579583868,0.2591384045145765,0.024674677226438565,0.23736011487878814,0.03800455908302595,0.7197748972584019,0.3303851886431926,0.2992358531998187
14,0.0675864253859424,0.11267377812692332,0.028032364666929016,0.7704941557721768,0.04840113221035401,0.8456068452901933,0.324212993282029,-0.5897572749441917
15,0.028582852748913534,0.2712918167512961,0.01764825167845278,0.6436790674990153,0.06273291850865277,0.572719299772481,0.6086003816456091,0.817870280008377
16,0.06037432065067683,0.187325022700902,0.03861869292120207,0.38511228770552414,0.0757797792722418,0.6629317617182846,0.18609442574004006,0.24960224271260945
17,0.0010798027350481358,0.25312366974918266,0.02784332688583894,0.4594776202610652,0.07629194133296285,0.8206202735677008,0.5343018741421504,0.17513177233286337
18,0.06538225944129948,0.38850411805163976,0.04019846386988485,0.37412921753572465,0.0886866169132676,0.4199725008533484,0.5508265333695237,-0.8481404135194155
19,0.028256002604585686,0.4264326785182357,0.02637672434252221,0.6390985316364876,0.05739440755935421,0.8583545222348294,0.0693043274118756,0.014131006170661653
20,0.06836566527800389,0.4920726247871307,0.025858460121231053,0.6155853649933649,0.008148270305803364,0.44087827019270687,0.6780108257357244,-0.8095078626126487
21,0.05043597082901491,0.2581677990177125,0.03773975952123618,0.42415014354712754,0.08647452556497126,0.8983472543719243,0.8474226530032248,-0.4764516337576783
22,0.040944673628188155,0.10830259979568597,0.03965606351224176,0.5408281044506196,0.06824293181238983,0.9189328337059719,0.23241921438269686,0.1014205726879367
23,0.060698643529072595,0.20920271832679732,0.049421681885936014,0.1759043707750843,0.05038390166261289,0.5827644041497481,0.5674228734934066,-0.9136382292021864
24,0.06637857675268946,0.10540909007894975,0.04961330099082356,0.8621074324765358,0.059913061802751445,0.530255675179482,0.35430196501212274,0.8761551102578775
25,0.08837718628020935,0.43704206122676,0.03975038573713199,0.20915090590179608,0.03498782003358018,0.5696697846267348,0.24247499861066768,0.4667210660175858
26,0.07103097106431876,0.48573594380970436,0.034689514013492816,0.9697919985167266,0.056902218655775806,0.8570346671268709,0.19269123804961066,-0.5970765020845268
27,0.09889666672930209,0.07387097198231865,0.029536946183564883,0.5605241253772207,0.06421182531319848,0.6988774878030215,0.5037823569934904,0.8467625975542732
28,0.0874883206769631,0.2240475501580087,0.043338944454880804,0.06830583903143811,0.003858825041420568,0.8167434899706463,0.4702144249411166,0.3396394532307405
29,0.08434271412417771,0.49056288243122953,0.032783282700390916,0.7756116379393093,0.03005057341426522,0.6160910139393008,0.49620937725823033,0.8866160474896472
30,0.013134902315612568,0.38316285737583666,0.039137039524185596,0.8896962067665911,0.015461893577098474,0.880071414594733,0.08587771677491228,0.07343864307292636
31,0.040429837202939786,0.19493701613113984,0.036460779443458054,0.7950475970449531,0.017976404538912697,0.7944150370140477,0.9535637791943371,0.8951203185718009
32,0.020298125761363223,0.24414605072998052,0.04700461701994345,0.14961320659566205,0.03679653889641595,0.8815284915852141,0.6834103996193317,0.48510187585865605
33,0.0855969904694571,0.0860716511973052,0.02848929477156352,0.9372866185067431,0.013219266721552204,0.4233125509860702,0.14114950737028722,0.03903391908854292
34,0.08002781926014499,0.230942018168009,0.035402402702723657,0.9379745073690123,0.00708720809331439,0.6694714957965697,0.0597736319450475,0.18458284877655085
35,0.0584444135614891,0.3208792691456751,0.018150991632230464,0.3459228386741107,0.09178429312679208,0.5130785280352368,0.5274693331973573,-0.12726336803691685
36,0.01924522390304722,0.40640407052039157,0.024266164779022364,0.16921991769071384,0.05302345338350687,0.6323861299758546,0.9080098919476277,0.37091704109944335
37,0.05080100480289967,0.3039603097166467,0.03995962865635428,0.3511232345009067,0.09078918242007311,0.6892119507594813,0.4440491079710164,-0.9450342138844787
38,0.06948516261354955,0.23605174717757382,0.04535727410969223,0.08011823880625282,0.029067836723025466,0.41285923166073063,0.19633916469210302,-0.1640043147137774
39,0.0749105211980683,0.2376901245531671,0.018438417101288743,0.2851913483681954,0.009458148862942113,0.43690194609304017,0.7568906325597439,0.47958798159143323
