sim_nr,ψ_E,μ1,κ_upper,ω,ϵ,α_cp,p_f
3751,0.0843522782912372,0.35864631089774973,0.022077060283909024,0.29392860097366735,0.06897587116121816,0.9959571664266517,0.12661631662433018
3752,0.07090136481642235,0.01783103454729945,0.04513643198292672,0.3531693671941524,0.04181268101641846,0.6471056723413101,0.9509305932136014
3753,0.06950377739699502,0.3368904783776642,0.04829191365830069,0.2820299166833937,0.04711815574376808,0.5847042192558524,0.11065931834433627
3754,0.034574490710246715,0.4971658924300552,0.01046141280236651,0.9021790040605805,0.06866548732293411,0.8804457019552262,0.49090176223012083
3755,0.0581250231655146,0.23165531637659914,0.02453360132501792,0.2612290419752095,0.06050354446602906,0.6339070283302266,0.7054955568229654
3756,0.08313332697309411,0.42825411134159247,0.04464737680550321,0.5666974895785188,0.070341194065761,0.4944140664444532,0.9612764544144182
3757,0.05829069332881414,0.4364385984630515,0.0438993898756288,0.7053640593385003,0.012399719438458103,0.7676756110047385,0.7286004019605263
3758,0.018095256479256798,0.12920872601811814,0.02435690116816663,0.49499545659949445,0.016212105556735617,0.881036368621928,0.3193342938551459
3759,0.043890191973855464,0.35099299484140833,0.024965122700603568,0.8576835911217726,0.030297257642000225,0.5548017956056754,0.814287440306984
3760,0.09223600537534946,0.30751140986314357,0.04202441157929779,0.03301593610761832,0.03492106530470776,0.9303633830114392,0.49591147604930713
3761,0.09778165356558968,0.4400174136545572,0.033175243718452624,0.1560775004620116,0.029608135583677694,0.5162676858303905,0.8410384299975656
3762,0.006593291454587555,0.11772403807682728,0.010671121266256432,0.3607223610475704,0.0737886337170744,0.6651935636146356,0.8757997678132855
3763,0.027427831156178906,0.04768423507690279,0.04354047564260358,0.9121486404716339,0.033456554480671294,0.9879498140314262,0.20108428168254353
3764,0.013333630922128996,0.3350218807927818,0.03323505474752007,0.14553200663078414,0.03327426620441392,0.4049882652105305,0.4162447501145329
3765,0.036387657058310874,0.2338214414535054,0.04777808766720474,0.9476663936907049,0.008243215523812119,0.7974715765960301,0.772686318544505
3766,0.04069189708951441,0.03308298255351415,0.04196375569465215,0.3390260957282831,0.09422826503732526,0.6598521492028891,0.18810203148085983
3767,0.08611510136770022,0.38648619701531894,0.025721690196138982,0.35962867324338815,0.06703629312160748,0.7914001792411547,0.4869074092822616
3768,0.055338181083754795,0.42942681383215114,0.04956513066985865,0.26076846585510094,0.09139305555218252,0.41482680579348896,0.4566368043868388
3769,0.0009196545123758666,0.2989431159819566,0.014577225785139822,0.7856298740848752,0.0953818396450623,0.8321747071877525,0.99824351950897
3770,0.05536769329380471,0.42507679151539995,0.0137243950214441,0.0767073073809886,0.02091613741818085,0.8503712925255901,0.13191545356942996
3771,0.05657589723645439,0.10856121646790898,0.00033918993767799097,0.880652924449708,0.05080916098935084,0.5095993412288742,0.8682449321095878
3772,0.06077267296686944,0.03590577032540347,0.028328516880773577,0.9912498446785858,0.017186510961844086,0.7811838227283239,0.6134771029146904
3773,0.05202171785381013,0.13327586123621293,0.03947717359059055,0.15325090272083047,0.03667546620810596,0.8330298899481068,0.9805284669975103
3774,0.09821364953922349,0.2503021428619604,0.03887988925129984,0.29042278156637574,0.05041510873669286,0.9083806204089351,0.1913228052935543
3775,0.0904492095033568,0.33131415666717445,0.007211570812561252,0.442795272600496,0.0035283781782837406,0.9145068084090046,0.022446235715273044
3776,0.07040788902469067,0.41396290997272384,0.029770451886840424,0.8636161625262404,0.019490668264043456,0.8989495594882506,0.7539395546432596
3777,0.08624572444572973,0.4863314649530388,0.03379763489712285,0.29441896577756704,0.08486828001524532,0.9267491527155288,0.46570121951684396
3778,0.06866414227523814,0.312359208614981,0.022954307294399304,0.4464299228134135,0.09322805965100345,0.6449498886243066,0.449429755782907
3779,0.07066640368005371,0.49530498219924857,0.04638053783231816,0.5813258169035065,0.07203647720360588,0.9369080763244644,0.6459347479800557
3780,0.08554356700622437,0.1506699888824674,0.04726827869571979,0.43132745618014917,0.010390187822541905,0.6223947815473225,0.4211190520095485
3781,0.042694711452031076,0.17672825930278904,0.0022816807762985358,0.7660332769002237,0.08056240003627223,0.7175413533767765,0.19244032205649317
3782,0.04531858857107393,0.4663329145166011,0.04884267224763642,0.43500540602381604,0.048476300171567184,0.8259542850631099,0.25612398332776115
3783,0.043275219953789246,0.09434724150800733,0.03756625572017711,0.5908804156996433,0.017867975627832253,0.41247651366041954,0.3440723931598596
3784,0.008578078073929947,0.3160842106989959,0.009295929225123956,0.4113821387187826,0.07631500016105623,0.8024654060888119,0.47347423213638495
3785,0.015015755540345586,0.47050066712145144,0.0008192306688015686,0.72998551683122,0.017314380641702487,0.46028325246801766,0.28179680412163927
3786,0.04710852255213854,0.23091452970420814,0.04178256188209704,0.6288072037535761,0.07500001111655574,0.7141761703710161,0.0699319386595856
3787,0.0758675676859234,0.13253417138106882,0.024713006096169395,0.4064456112710743,0.014012209950245333,0.5781518737667807,0.7888053735253944
3788,0.0315534045924871,0.23326569539505818,0.04077218261222806,0.1805884110427257,0.011607502169186937,0.829386930823919,0.7187945261682677
3789,0.03807577562095577,0.33392471241901356,0.009044111182797151,0.9877890887994494,0.0261569794327325,0.4427392668606946,0.8564747302702713
3790,0.02409171283250316,0.10090515808994734,0.04169686501000022,0.27609801813329765,0.024219640814653446,0.9505509431509477,0.8069906475094788
3791,0.007732244892076731,0.31888879548695886,0.007099552095315717,0.7002715991371304,0.008514447576787182,0.7075680935436335,0.771172431650505
