sim_nr,ψ_E,μ1,κ_upper,ω,ϵ,α_cp,p_f,prog
8126,0.08035971300296973,0.29988430307882524,0.007937686042085845,0.15003012851673153,0.0680931804394996,0.7009436636968227,0.597818203291426,0.021777937523299817
8127,0.05586718254378936,0.1238775910993239,0.04735333320584342,0.13817438076997382,0.08990451319891508,0.5779698975536293,0.8818316555846144,0.002910390916622596
8128,0.07108854607668945,0.4747904048910591,0.0028072638530207135,0.21755592351428774,0.07536483726733634,0.7461965986730634,0.36677134702957703,-0.9854708741828531
8129,0.09859788555750056,0.03039204580039192,0.03160749059023107,0.39646787353433804,0.08059032432219132,0.9325391080173453,0.5099711569119995,-0.534144829681463
8130,0.02156301682709575,0.15556878855592876,0.0035715219051597248,0.1983296306742115,0.03883317969781347,0.48793944724842153,0.12251713170391917,0.5293362714751564
8131,0.0684245187184818,0.21698766966855088,0.049593121571473886,0.23695034571562468,0.008128988599177477,0.6397433870825067,0.08335957234319866,0.7130142309722218
8132,0.0763945412823384,0.3539780554421312,0.04412519335345172,0.3652111911271619,0.05539422669581393,0.8671806832402695,0.607581234162988,0.280417140590131
8133,0.09491096778908266,0.06240106844347486,0.001115647971563381,0.25685699573990495,0.008320158921111709,0.7746466645053199,0.9511243403497105,0.9581191845084904
8134,0.0947113475552631,0.15371066180407872,0.013820476849301246,0.47532129614286506,0.042392578967249496,0.6543036295924833,0.8657814422982445,0.5192686322568407
8135,0.03492288587710021,0.36559506728337493,0.04543685660433837,0.4862198195743805,0.004860025375023562,0.9647777919062563,0.0726312784197482,0.12745855644854198
8136,0.0984696112821101,0.13794536686194178,0.021777509886509946,0.8553543694509844,0.011841146365359021,0.5214143241674376,0.5948171866019986,0.30819778271662424
8137,0.0977849399695638,0.26013993679619724,0.03985645368919125,0.17516420522969534,0.0020795731760854057,0.5827154032614218,0.984627446911984,0.9876871015534132
8138,0.04707714511676306,0.3176542281262179,0.011700686164980857,0.4690793830892906,0.03604947574521686,0.9109164398294199,0.5681775658787784,-0.5316867076157707
8139,0.003708708547938321,0.16771533014844053,0.0415380893749969,0.16735787366678495,0.045808477183134216,0.9368009553197577,0.9177572518618604,-0.8187127411385471
8140,0.047630674287945984,0.03832504057371014,0.022532671966328417,0.17900677037075333,0.09546994260556703,0.5763483397026625,0.767782743160578,0.8735674884255058
8141,0.05368345570482084,0.058688492046199074,0.028989682702650444,0.4328063770675328,0.0798985890598013,0.5653162653374431,0.9683227807627998,0.20155727179679084
8142,0.024114080054787282,0.49386235991274635,0.00021591398228973456,0.41587921380706405,0.03340414779639568,0.5914608099425573,0.20370238377815564,-0.6845511735978399
8143,0.017141707854596587,0.019436545195127882,0.038858716547607405,0.8802392643219746,0.08017016273400644,0.878385670398671,0.4664839071427612,0.1896548615261786
8144,0.06208891063905844,0.13570214495282673,0.009084455462075813,0.12460237508773347,0.022402611186780247,0.7422399593978339,0.9985625013320523,-0.2191609335789192
8145,0.0820449174210095,0.22025702573514833,0.030717992245774706,0.6859526499737,0.009664608206531491,0.6389965827806094,0.05596167140373025,-0.7576853790820335
8146,0.06146189313052032,0.4641890440282637,0.004527226292607297,0.49932486372042695,0.017126492066826017,0.7257365205710429,0.6389148017570433,0.4743825408870046
8147,0.050607173631909454,0.42421407218134255,0.0007124461542196456,0.31591519582599564,0.028696151382124176,0.9071570618590148,0.6326061319844553,0.03367424264613561
8148,0.07222643184525282,0.4804896197335367,0.027428080956024975,0.40533157774172573,0.06551352955951102,0.6624096535382977,0.20075889475788547,-0.31544395956125404
8149,0.010279822177190414,0.12581150842119143,0.020559634199324387,0.35148118177932375,0.09207972511727189,0.9159726013807058,0.1623777384389106,-0.8656726923276106
8150,0.09269365524440892,0.167155941835932,0.007782112453651845,0.8783946782665526,0.07658579811503637,0.54143739633514,0.11695113464851095,-0.9254788071061206
8151,0.07013640982736179,0.33141345305860853,0.018480380455706862,0.7951163412750605,0.008606596436731461,0.8333293705202752,0.1278275836248959,0.4298068099733716
8152,0.04643130783901686,0.3760433956061051,0.04663297724773358,0.4985538679849158,0.006806027092009087,0.9951051308714115,0.1030656067442157,0.6150082069589224
8153,0.015615226439431069,0.21861581322851895,0.030006692349666915,0.7279156663555757,0.05469302760409938,0.45127982229640473,0.7381088461661472,-0.6688895629538294
8154,0.07208388746306967,0.001458478138314311,0.01784867852541803,0.30349891644544535,0.09969777680877116,0.7709406390585112,0.8836943270346048,0.16344958684486555
