sim_nr,ψ_E,μ1,κ_upper,ω,ϵ,α_cp,p_f
5001,0.00891333317729205,0.33302141140995883,0.022055608062539214,0.7901890814945831,0.04405411930130162,0.48626297078978115,0.9383905855657299
5002,0.05573752818324046,0.40814301103265455,0.030558793719920443,0.03995499322739181,0.08996824842253731,0.6693561777558424,0.6986829405776492
5003,0.04019535431010682,0.3518482001299323,0.04351271756352332,0.2868095154651576,0.03279241773525068,0.7260423504644826,0.5196233308548109
5004,0.06187480036851354,0.4380152472445451,0.004919218801530109,0.8947759251293667,0.07810216166670063,0.6283164339435958,0.9027241225870483
5005,0.03361625127752756,0.43524353251520254,0.04606805303899006,0.7516824588550125,0.06991744643378602,0.48326797274011424,0.9657392747899317
5006,0.058502056060969615,0.2905690266049951,0.016895289433525324,0.38577562143992045,0.057822360195721595,0.8706472288960366,0.34663537843537107
5007,0.03061442833335263,0.04621799843638121,0.01552922444760521,0.9394281597671834,0.04540871812752955,0.6036842400353455,0.05950724638671553
5008,0.03931381896252971,0.23064153260989093,0.011881635208730075,0.28101699825024784,0.06588887657999254,0.8304699569060403,0.5694416224726059
5009,0.07582980617857038,0.09322677846982298,0.04432678318325018,0.8695157952050869,0.032334603182597524,0.7735375581974122,0.7106926358717003
5010,0.0281985206328595,0.09383140158145294,0.04425143344457183,0.8240121467879253,0.09325836213246311,0.7569851758978632,0.8362135011853814
5011,0.0500897359352875,0.49520995255966954,0.014674345362496694,0.7247233120324479,0.060831476620337,0.6020981353105189,0.045389662149897494
5012,0.06679257193739993,0.18427191655156622,0.009731896956445647,0.42337911264190825,0.010803038290269167,0.6549105882152941,0.1546616933521936
5013,0.027800295148158627,0.16391774420962407,0.03965120193296428,0.6080623540299678,0.09190099386965378,0.6297433136116887,0.27562612928954033
5014,0.017597839857583886,0.027437880556844863,0.006924794431088762,0.5316255866227526,0.0973185037015716,0.65828151794541,0.672903065118603
5015,0.07725742945319546,0.20618861442456937,0.035140278200650195,0.8020859784032145,0.04034017237340595,0.7400618455379401,0.3588354367687273
5016,0.001356535610519683,0.004518945598709484,0.04374945087315665,0.6956156741960181,0.06336647413873835,0.5120063625018914,0.9100483105511541
5017,0.05692759225706077,0.40160031615856323,0.018412493768224767,0.33774288574927913,0.06910919616288494,0.6982974102459085,0.9641628512054871
5018,0.04009924992242566,0.237171961630737,0.04569276195451094,0.4375787534209637,0.024039030587061624,0.6351215928434403,0.29944863621222656
5019,0.06503912492763145,0.39943276611196343,0.010330775542642862,0.3356101712872835,0.05907601931675371,0.897483258870981,0.28490818547213537
5020,0.009814796391643843,0.10645868592436723,0.03028032005117087,0.7250050394233537,0.006618452435568262,0.43668084253112865,0.7421750699188614
5021,0.031296695583510316,0.076866236790061,0.043258473538187,0.2906299264718409,0.0040214641043572205,0.5882183341453402,0.9012707038918445
5022,0.04587993012319312,0.1819568251219737,0.014317980866436179,0.7336267009532965,0.01778834063835367,0.7309422572008621,0.09377600611279656
5023,0.066950351039426,0.009798324308049507,0.025863029413606315,0.843286767225531,0.0013752419760827605,0.46917659312032445,0.7056837823601115
5024,0.08343385731990383,0.47842068720686537,0.01291773672589555,0.5840669978779754,0.07768171486259168,0.7018538336157254,0.06616699622855599
5025,0.03329833344254275,0.19637851818042246,0.0296937467125656,0.6772965428814406,0.012015148136384542,0.6754461447262095,0.76811795966026
5026,0.015496067014902451,0.384549257273256,0.010414936096537,0.956045985409768,0.04918128083171319,0.6430018133678544,0.6996917696063383
5027,0.003061763105855061,0.21999243689781464,0.009454847478469634,0.9780245823895369,0.07516064294872572,0.7315365772202373,0.744647198889854
5028,0.058008685857406816,0.056743501012558,0.03260953231316135,0.1973009352732544,0.01611301443070493,0.9879405614024792,0.6576383226787507
5029,0.039930832015456504,0.46957686356441947,0.005150636697707062,0.15190829142401402,0.07866922069497709,0.841905728715166,0.17591824070066342
5030,0.04114753234914911,0.2954700053373909,5.307746055236977e-5,0.24020703565301801,0.0673443109317063,0.8687705023345604,0.7656548249083232
5031,0.02834281692470547,0.31663803646943217,0.01077606488202313,0.9085898898970729,0.06400525728744456,0.7165935859996982,0.02085001162137933
5032,0.05774966089412939,0.2094017689137271,0.03655203294497297,0.06147072249945498,0.05694951936050544,0.6880716496249177,0.5818976341265795
5033,0.01833403544182909,0.3904158266568557,0.007892249297484102,0.6623603124039574,0.09024054530231894,0.42594639734865214,0.22429182354347155
5034,0.01619057842666563,0.18604894947905867,0.006876555900400912,0.4942017620620145,0.09847552431570508,0.9089417238498825,0.25756178572046495
5035,0.0006418142691690966,0.1442049894945075,0.02671987210113591,0.24765642395395593,0.08785433061834627,0.6049065501713504,0.16291919433955335
5036,0.07829933704857597,0.3368977930758344,0.009270006856645035,0.24403263949803028,0.059458117089921075,0.7785624083358689,0.31739932108569296
5037,0.0684352409968064,0.3342699865421208,0.030104234322531412,0.5932342671878488,0.07569197374100244,0.8456729962012179,0.7260035227643247
5038,0.09212792534049792,0.37652048131849897,0.008520768886144286,0.5745485408472021,0.05713100018609323,0.7703184430953172,0.9244317639437489
5039,0.02411280759799221,0.20247575014620542,0.024162339585470722,0.47237423060110734,0.09758734525381621,0.8727659271885218,0.00814446680208985
5040,0.001930623541334576,0.2120281732210507,0.028455062294468998,0.2565530271895902,0.06853040257826654,0.7085782376299498,0.8253595516547279
5041,0.0718417443907018,0.25560633424532414,0.040465020673285834,0.45395091902365287,0.01480217528364229,0.5443820290097847,0.7806462957286323
5042,0.06253365483820672,0.4505556828095985,0.04316792234575778,0.5002633108968964,0.027177824337627263,0.9691242389149756,0.3936006930669349
5043,0.035461464938615454,0.036591914014876416,0.04990227685394791,0.9436540161595932,0.04717860096386789,0.7202911237841082,0.2887120952643869
5044,0.0857471161318284,0.12293408355701686,0.008994560412383562,0.0582056604467224,0.05369597468235905,0.44041401894462767,0.5513850196334664
5045,0.06315955927920781,0.31574342818930257,0.03770660735988296,0.08992808578286908,0.04174100476030951,0.5865891586102657,0.7085688172894294
5046,0.04236754388507698,0.3617476526528526,0.004153479394482744,0.7459603079679413,0.0035386459142186474,0.9681197965160101,0.5840005385170113
5047,0.007122809725697588,0.24013151666412827,0.00487958401799583,0.04378743683257634,0.06055192927435238,0.5481903523842405,0.896084948522758
5048,0.07019913350570245,0.012515715636382296,0.008152584650781315,0.5481805807336199,0.08056644199809467,0.508823310557896,0.8951601081712799
5049,0.046374266226217646,0.3609164304563267,0.02278288032538243,0.8744755674274529,0.05639116344859372,0.9569518846411667,0.6403046145081198
5050,0.0008809356509900771,0.28434420160344237,0.038229647587597754,0.7812082635569781,0.04051702229871645,0.8700135848821107,0.19860111958247295
5051,0.04567918228267931,0.22175027559185095,0.009845147780297558,0.4641347522552037,0.02093783146389186,0.9694719783028719,0.1949192762608553
5052,0.03697815384488651,0.3801185376057421,0.030412697847841355,0.21185210320453576,0.09808471866690438,0.8139430146776614,0.8835734031662219
