sim_nr,μ1,ω,p_f,λ,ϵ_w,ψ_P,ψ_Q,κ_upper,ϵ_μ,prog,ψ_E,α_cp
18385,0.33094177293616905,0.1946287125138392,0.19677179257411828,0.13617420255010207,0.057601997322370826,0.136284801042066,0.058713570009746516,0.0013521425498525135,0.06060135742310729,0.6530815814245365,0.2402785015862517,0.4551431604064361
18386,0.09162650996919251,0.2861452731412963,0.7032261790015941,0.9012057696288378,0.08072237912202551,0.140863644996226,0.1635712081682803,0.006362982245987804,0.08654248713736189,0.25685401492907634,0.177773060697345,0.9471382102437822
18387,0.49107767197563934,0.68916398237773,0.43459874000139975,0.4423173535553586,0.09324007535021007,0.03396351463937338,0.18240970631206363,0.00607409212278021,0.03130258338139956,-0.1942050404291853,0.23275798029479494,0.6431911175733376
18388,0.09558187170700955,0.5789487224250957,0.5399278725759266,0.11943922189671013,0.08721334535141133,0.028042632659403047,0.09616511806209438,0.0027958059159665133,0.008890471463175701,-0.9300177223418686,0.20405997540782309,0.6492447813614728
18389,0.12546839120187506,0.6828360729752273,0.9863803969219407,0.22622484048364033,0.08318344240371724,0.019682238028587706,0.0715662819827694,0.0007168811718982178,0.0642107152069111,0.7082826140448926,0.1498222914502538,0.8897314907574176
18390,0.4714314921574186,0.5182444374390305,0.641913960374996,0.09958321014077894,0.02757135423549368,0.18188544294749362,0.18628227527662672,0.008554793687948002,0.04682481389538617,-0.322641988585611,0.24909798340175426,0.9696552825880225
18391,0.33011464260891055,0.699135160118076,0.19098295120836897,0.388947225510755,0.017274294187644295,0.04078861393585838,0.10317206634988302,0.0010481405498068337,0.07820515307330075,0.24664056168910142,0.11943122874405346,0.5846127302710309
18392,0.46480998170292764,0.8827619028613599,0.8062450332647828,0.3310942754145796,0.03847859042550434,0.07151709902827964,0.1664902233500661,0.004315576704349301,0.005472091366345145,-0.6428613775932204,0.04667435804569903,0.9964612974081002
18393,0.3785380676935959,0.41917831550490287,0.9910239997103601,0.8324977732172213,0.011496163975478386,0.14950243987226378,0.03361329036634218,0.0074010604646242584,0.017042453963267378,0.6579758816634165,0.24202560546120852,0.7582964080489518
18394,0.15196445900960126,0.40368840187921773,0.8042384177877325,0.05395127868319803,0.002047345661069668,0.03151885829569005,0.08209343145510475,0.002484873687795639,0.015443209755033122,0.6849144386561081,0.23416289193778353,0.5196067223800774
18395,0.14397340142916454,0.0450272164594911,0.4086721840197446,0.07092007701113265,0.025799402286662956,0.07650091974597292,0.23211063768859178,0.009854764813627261,0.054970182298747644,0.831790119769988,0.1745260537753261,0.6091591261566893
18396,0.48008495522189704,0.0862699599257118,0.1476705905511918,0.765630831928085,0.024405158380470415,0.15849475295803844,0.14532485349039104,0.0002632105644091435,0.026181379402010242,0.20004607173125932,0.143411655913049,0.9468296648079305
18397,0.054936666733834016,0.1820199874004984,0.3888764320477169,0.4551464783138274,0.06256962541806797,0.013803294900539147,0.1912029708497228,0.005774553743543025,0.03508759108915378,0.498902168639223,0.11763857971914332,0.5731006756991062
18398,0.20772075235297524,0.7664572137362539,0.867978639290421,0.3136972362908595,0.06762548989754683,0.1377857583388948,0.1504210283694137,0.0014271401824761394,0.015935712695870956,0.3774167292699715,0.11710509801267117,0.5569045147104834
18399,0.42214944257406967,0.33104213666585036,0.681423469252789,0.35790855207940603,0.020824929596684083,0.13595843477079678,0.14077324641026148,0.0031191843700533717,0.008123646048113017,-0.718261322813796,0.07865645690850648,0.7664932854777375
18400,0.304596326302409,0.25013539616973496,0.7269735856456361,0.5514959133184832,0.08466520804602419,0.14913048852183372,0.07882243385423272,0.005042450594523486,0.02298597965634587,0.6372451988616408,0.14807672911362924,0.9925643130369544
18401,0.3952328477682014,0.02404816599714751,0.3346738462712392,0.8598633920850788,0.04117052133138787,0.03908535013802654,0.16845218047851143,0.005970567829857888,0.08437874445638102,-0.8320506859594948,0.1318077094438585,0.5928814132227085
18402,0.29354368168926986,0.47452962690020656,0.47998059428557516,0.9625145510803991,0.011161993970686651,0.1136226352642821,0.08387246078890258,0.008383585697549004,0.09577435288461067,-0.726540681645448,0.13517647005213348,0.5888446482405834
18403,0.30202222037283766,0.6122824517765453,0.94908848458159,0.15639669569995635,0.01381087157011835,0.24752075112514038,0.004032504116618465,0.001744999930117557,0.03810536959048599,-0.553596163556541,0.06363996869877817,0.5495036771981516
18404,0.48953204074989615,0.3705079449456061,0.051984189558594227,0.9433665819151605,0.047938874725956385,0.015798697598925025,0.18893325368493805,0.007320998992468662,0.011058354641877668,0.516104663068744,0.16576578445877596,0.5082459162671569
18405,0.4289173362950551,0.6731905234008538,0.6226036953910525,0.7905415413196892,0.011300816898641175,0.17508182637623898,0.1078884169696763,0.0074970109205517435,0.09260814186188096,0.18999519553195676,0.02500911442069633,0.7474623830309185
18406,0.3621357600918847,0.1540687568188082,0.8368604759434766,0.3339597680616454,0.03344130414285127,0.007563379741039801,0.07332045907985107,0.00567565483860121,0.0007171664221027628,-0.21968463153982942,0.08865134496195028,0.9745777783958313
18407,0.12513287970220494,0.3507796376966344,0.5938731014101996,0.4738746155908697,0.006401953735478434,0.1854999917836533,0.23784817413126683,0.0003494225845221086,0.09757524768303921,-0.21902923255630857,0.13167505171270488,0.4558525225827367
