sim_nr,ψ_E,μ1,κ_upper,ω,ϵ,α_cp,p_f
3126,0.08021903494895101,0.48415945153981454,0.023699852556957998,0.017282860169660498,0.05954856488693303,0.7570287535936457,0.723620354185765
3127,0.06028429377533137,0.1376121406670304,0.007379011783794721,0.9139469365500321,0.08341302197245842,0.4414896686082115,0.6879418853691058
3128,0.02878179895538878,0.20866790136551225,6.476381647150407e-5,0.32859252752362994,0.03299231363825041,0.5537131213842601,0.20836707722713568
3129,0.025231590479369504,0.05770821987240975,0.03359039349360295,0.9671117451957018,0.019512974838256873,0.8593752561608752,0.25298008448045983
3130,0.06386577543798477,0.39178437292414753,0.034469198771558275,0.8874515104864491,0.04507295524366441,0.5354396171999053,0.9666178001411958
3131,0.08804753129511056,0.35379365672629626,0.038012421459567805,0.9386286032859121,0.043759668329725526,0.5052912646580476,0.5937905434071036
3132,0.036341550370924396,0.2711040411074717,0.004042705333837943,0.3450885600492366,0.09087168652733808,0.5080924974144577,0.8208129272446706
3133,0.035934589076477806,0.18511338521314624,0.010668050050134985,0.12231218654849729,0.03731970088907135,0.6077939444844931,0.8571655618024677
3134,0.046032329305711876,0.22734441672064234,0.049327465268982185,0.5512064097204207,0.0023999826113400664,0.6917264175704088,0.9208841295943646
3135,0.05541316893591219,0.4052175865053126,0.016427770220805948,0.12758525418369732,0.050336708781031685,0.7575975502392538,0.9807008609582365
3136,0.04129274872422243,0.38018913159756446,0.00472971117927881,0.9700325890935599,0.09331669411154257,0.6732760032585923,0.6466172803776534
3137,0.018530757697407568,0.2934762721085821,0.004151945182137218,0.8042851940514987,0.008049892317296104,0.4229334542996655,0.5197123733232442
3138,0.02453216011798463,0.20063382169679952,0.0021606572274587344,0.29680058040357343,0.06108193112037178,0.7322574140333733,0.7195118025049272
3139,0.09195482215567025,0.17537615927616748,0.012464571863246758,0.25382777508861226,0.08101698207706598,0.5439962732598976,0.6092865544955901
3140,0.08762123292136109,0.08713585775132365,0.005138415556092424,0.6462193207759415,0.08133796047517376,0.6071180943609606,0.3152138109318676
3141,0.0700812977892049,0.07033835687469533,0.023789291190503888,0.48577269093173264,0.0011180616243325683,0.4387118359265209,0.1047428858813099
3142,0.06269275523555691,0.272389656725524,0.046320154780809114,0.4408884459510019,0.04287748787374325,0.8810100749755173,0.7433241812421819
3143,0.06452404983198566,0.40361873164269535,0.0010954313820969452,0.8319001159916428,0.07811311560673495,0.928748672051575,0.023985157436857505
3144,0.0642006461922563,0.41271958698316213,0.04980815927732724,0.5490393514705875,0.014305489475206427,0.5662201055896916,0.1487390009066113
3145,0.048167494833046734,0.36381437225848456,0.015303862928899509,0.06901976986191471,0.09013804988170265,0.7456824914626565,0.8300954124768314
3146,0.024106678675659826,0.3231144390593468,0.018960065267607424,0.12367577497733188,0.05700576853928907,0.45178013268877537,0.8918475869181566
