sim_nr,ψ_E,μ1,κ_upper,ω,ϵ,α_cp,p_f
6876,0.07686890403735958,0.20039888786395102,0.04787034718779234,0.7153277794622912,0.09869208996414351,0.7943674114444825,0.6880286394820971
6877,0.024636393263516826,0.004563303832750779,0.008546251515299958,0.023922568880274362,0.06552974153902999,0.7849403107625796,0.47785255557014616
6878,0.09324456199921735,0.32280224060964186,0.04193179814132971,0.4742666834229712,0.0038977766940228894,0.48578527353004425,0.21649717563361928
6879,0.03249970163916344,0.054316052028097965,0.0140071915545079,0.03817777027706266,0.06220559154761434,0.689775185033926,0.5364460721095792
6880,0.011077947956928796,0.2835863862167227,0.005063049828573511,0.3028448346324919,0.045165310312538294,0.7882093331015625,0.44779677360347725
6881,0.0033108677593153483,0.1911006113117334,0.041661496163910926,0.43594575976530425,0.03862615683390031,0.431303534029167,0.8490745885986951
6882,0.07726857966700756,0.23279282088490819,0.009433017743781138,0.04836378707319391,0.09622971452853413,0.8734697422195986,0.08321156922826359
6883,0.05709243548418169,0.18632378336624938,0.014249830468145375,0.46807499646178713,0.012112747546639574,0.808903803029611,0.5881528407766288
6884,0.0017152484758974588,0.3759916392652301,0.009788845985096224,0.5485563083596046,0.04452790487668501,0.7240380905880134,0.6903045586469728
6885,0.09051010349842833,0.1486900636542307,0.02969497256924269,0.43514484363863787,0.09307252026623004,0.7744681107455273,0.8921217114638105
6886,0.09058396680201286,0.061542347690757754,0.018613271916017908,0.7084764854818977,0.044703739174427694,0.780654000256386,0.9978137804141992
6887,0.018499289417673422,0.1416481094708172,0.04239779369500249,0.44570935500311887,0.07198420318946794,0.9545089191355847,0.45492848949738746
6888,0.002014339842177805,0.49768802408101703,0.013408000356239923,0.19014723596209177,0.0046995593115036075,0.7274174525252242,0.9252424641057921
6889,0.01831435715860653,0.11314161883167279,0.0001224113612686159,0.1122851257267693,0.056237192251722634,0.8054397128025432,0.640614631350132
6890,0.00021231274554880955,0.16316861495136675,0.025192318871809106,0.11902208708887145,0.017970430817162097,0.6755234871296633,0.04033098789024014
6891,0.020414391965646282,0.2137683390748033,0.00334840032192819,0.03468400698396643,0.00295595092697924,0.6782477204725414,0.9373892440722826
6892,0.05956171936712304,0.4710640881481419,0.02210517609831396,0.8267801999584906,0.00984146236395212,0.5853699413588361,0.6830660311493407
6893,0.02576135282016631,0.3593067497296425,0.008023969452347741,0.9248503070151562,0.008273763031077365,0.7837547100362711,0.38874061598280235
6894,0.07733508787550021,0.049348438078469885,0.01914430839823955,0.5355988393994847,0.001740032239392696,0.6862784126161764,0.9420179272719759
6895,0.07455958281323426,0.3957427029711341,0.02346883360532176,0.4943170012806634,0.04546995313276909,0.5828835621589092,0.986290866811793
6896,0.07613028917846276,0.4800048848068382,0.010063572843058961,0.3765154302542321,0.07034772344810616,0.5411867608108945,0.7187549351661241
6897,0.08694985658604415,0.1661984827845288,0.02093019162065828,0.7184727093287074,0.06583657769064392,0.7442548009083076,0.3330500069714906
6898,0.025144376572751183,0.09784747541403696,0.03443793378479351,0.6520127174790268,0.09134565029462699,0.711490411647717,0.5562631446181744
6899,0.054329935702746815,0.0839124474666166,0.04005374767334184,0.2721179807197888,0.06568160804496957,0.43319590545209113,0.9352991705134714
6900,0.007540477173564291,0.23509861081899894,0.042860676498561553,0.8911438136000014,0.020569341897508753,0.9959401863961291,0.10339715087523668
6901,0.08536612239956597,0.16812280483058287,0.018429718053143595,0.6632793184903986,0.033293869837323235,0.42467581362959,0.928693090799872
6902,0.0021116394447373717,0.15993193333292632,0.030512144876269312,0.7089275513552594,0.09544321685256796,0.8492095897626275,0.9967517919473384
6903,0.038658508531944684,0.11584751382974558,0.006404819514155522,0.2917898365826473,0.02241209611962539,0.5114264271408262,0.3156510357887642
6904,0.08256449570998874,0.021487126491021556,0.04023405002366615,0.30916867048073976,0.04111209341524974,0.8164853728990293,0.8306947419584961
6905,0.08930206573647612,0.20933870992773287,0.005383425318855729,0.578285264689363,0.05232368566066819,0.87932001600006,0.28826255849054516
6906,0.08502999594521722,0.2735750123942277,0.027957036320698167,0.45765157137834533,0.05263377711591003,0.5762018952508009,0.6661248015690616
6907,0.05104640020565537,0.2408256368141147,0.04991358622909349,0.6445259101113328,0.01706047706136536,0.7394299116751044,0.8388002735661654
6908,0.02380248938686847,0.17275577868204944,0.00712884949626949,0.8381263919747418,0.061539174954331394,0.8293838503966249,0.3179838090909815
6909,0.07581291607190993,0.07287567664195627,0.004339969077766619,0.9314195712416936,0.0243237399438454,0.4691340002445809,0.7773903940004104
6910,0.09332847035634156,0.35310992002801994,0.01597605604279508,0.46542741715922686,0.030411731152594615,0.8546348552728631,0.7710453773037895
6911,0.01735269649399887,0.2316047728879063,0.02609041719539601,0.5411924719580576,0.09029822031870405,0.7447894149929262,0.0795801402510926
6912,0.00787476969402427,0.33617095507773176,0.0011804785171576656,0.9235848746972242,0.03551145516282541,0.6538010472294513,0.9840889906240647
6913,0.061954760228807394,0.384700153926596,0.0155144466819508,0.39477499272201066,0.05590636975240198,0.9022847177628732,0.38111063343061685
6914,0.07235385224505024,0.14781099721935145,0.036420991971591724,0.7618449351860811,0.08266320429780055,0.947712019627388,0.8206438141940211
6915,0.022817658120601495,0.4716278481431442,0.039600556163930246,0.6271235401447715,0.0857528387165446,0.4445838657117757,0.7240832279766187
6916,0.09477917547985679,0.4991311486853218,0.013504581138870481,0.7383400630612508,0.07041448053385288,0.5293684191420075,0.7929758945579414
